Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,84T,85T,99T,41T,98T,103T,100T,42T,44T,62T,63T,78T,89T,46T,47T,72T,82T,83T,88T,90T,91T,101T,102T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,87T,35T,36T,37T,38T,39T,40T,57T,73T,58T,67T,75T,68T,69T,70T,76T,86T,92T,94T,95T,96T,97T,43T,80T,93T
2022-02-09,28.0,28.0,22.0,26.0,25.0,23.0,23.0,34.0,31.0,26.0,27.0,34.0,29.0,25.0,20,32,25.0,25,29,30.0,21.0,42.0,28.0,39,76.0,38.0,38.0,53.0,20.0,40,31.580645161290324,42.0,31.580645161290324,16.833333333333332,16.833333333333332,18.0,15.0,19.0,18.0,11.0,20,57.0,61.0,40.0,80.0,37,29.0,24,49.0,47.125,47.125,34.0,27,17.0,24.0,24.0,27.0,32.0,28.0,45.0,47.0,51.0,22,21.0,17,33.0,27.0,25.0,27.0,20.0,21.0,17,35.0,21.0,31.0,28.0,28.0,29.0,30,28.0,25.764705882352942,25.764705882352942,25.76470588235294,25.76470588235294,14.0,14.0,9.0
2022-02-10,21.0,24.0,21.0,21.0,23.0,18.0,22.0,30.0,26.0,20.0,28.0,40.0,24.0,24.0,20,28,23.0,21,21,20.0,15.0,30.0,17.0,30,59.0,31.0,25.0,38.0,15.0,23,25.70967741935484,39.0,25.70967741935484,21.0,21.0,17.0,18.0,23.0,25.0,15.0,28,46.0,53.0,49.0,54.0,27,35.0,17,36.0,39.625,39.625,24.0,18,14.0,20.0,16.0,19.0,15.0,18.0,29.0,40.0,42.0,18,20.0,18,37.0,29.0,27.0,29.0,22.0,22.0,20,46.0,23.0,32.0,39.0,23.0,33.0,39,35.0,29.058823529411764,29.05882352941176,29.058823529411757,29.058823529411757,16.0,18.0,12.0
2022-02-11,22.0,21.0,21.0,22.0,22.0,19.0,21.0,32.0,23.0,21.0,23.0,32.0,21.0,18.0,17,26,21.0,22,22,23.0,16.0,33.0,22.0,29,46.0,26.0,30.0,37.0,15.0,25,24.612903225806452,35.0,24.612903225806452,20.166666666666668,20.166666666666668,16.0,19.0,22.0,25.0,14.0,25,55.0,46.0,53.0,96.0,46,30.0,33,49.0,51.0,51.0,22.0,25,20.0,28.0,21.0,21.0,22.0,17.0,30.0,41.0,43.0,17,28.0,22,47.0,41.0,37.0,39.0,27.0,24.0,26,55.0,26.0,42.0,45.0,29.0,36.0,38,45.0,35.705882352941174,35.70588235294118,35.70588235294118,35.70588235294118,14.0,24.0,12.0
2022-02-12,33.0,29.0,24.0,27.0,31.0,26.0,24.0,38.0,33.0,33.0,35.0,44.0,30.0,27.0,23,34,24.0,31,29,31.0,31.0,34.0,28.0,27,48.0,32.0,30.0,18.0,19.0,23,29.516129032258064,19.0,29.516129032258064,18.666666666666668,18.666666666666668,13.0,20.0,21.0,22.0,13.0,23,49.0,45.0,40.0,45.0,32,19.0,18,28.0,34.5,34.5,23.0,18,11.0,17.0,14.0,27.0,17.0,24.0,34.0,39.0,45.0,12,30.0,25,44.0,31.0,37.0,35.0,35.0,29.0,31,61.0,40.0,41.0,29.0,36.0,40.0,26,35.0,35.588235294117645,35.58823529411765,35.58823529411765,35.58823529411765,13.0,23.0,12.0
2022-02-13,26.0,26.0,26.0,26.0,24.0,25.0,25.0,30.0,29.0,27.0,32.0,45.0,24.0,14.0,14,26,22.0,33,29,27.0,13.0,31.0,29.0,31,54.0,26.0,23.0,25.0,14.0,26,26.806451612903224,29.0,26.806451612903224,15.833333333333334,15.833333333333334,16.0,15.0,16.0,19.0,11.0,18,53.0,45.0,40.0,56.0,41,23.0,20,37.0,39.375,39.375,25.0,22,14.0,19.0,14.0,17.0,21.0,20.0,34.0,38.0,43.0,13,31.0,30,38.0,34.0,34.0,34.0,31.0,36.0,35,67.0,37.0,40.0,36.0,41.0,41.0,31,36.0,37.1764705882353,37.17647058823529,37.17647058823529,37.17647058823529,13.0,20.0,10.0
2022-02-14,20.0,23.0,19.0,18.0,19.0,15.0,21.0,28.0,23.0,19.0,23.0,31.0,22.0,15.0,16,27,23.0,18,19,19.0,10.0,24.0,13.0,20,48.0,25.0,19.0,30.0,9.0,17,21.258064516129032,26.0,21.258064516129032,10.166666666666666,10.166666666666666,10.0,8.0,10.0,13.0,11.0,9,33.0,36.0,32.0,36.0,16,11.0,11,24.0,24.875,24.875,21.0,19,15.0,21.0,17.0,18.0,21.0,21.0,23.0,23.0,29.0,14,37.0,32,75.0,53.0,59.0,60.0,35.0,33.0,39,51.0,36.0,81.0,46.0,36.0,45.0,29,39.0,46.23529411764706,46.23529411764706,46.23529411764706,46.23529411764706,8.0,16.0,7.0
2022-02-15,29.0,28.0,21.0,23.0,23.0,21.0,23.0,25.0,30.0,30.0,26.0,38.0,29.0,26.0,20,34,27.0,25,23,23.0,25.0,26.0,22.0,26,46.0,27.0,22.0,25.0,14.0,27,26.032258064516128,23.0,26.032258064516128,10.666666666666666,10.666666666666666,9.0,10.0,12.0,12.0,8.0,13,31.0,31.0,18.0,29.0,16,14.0,15,14.0,21.0,21.0,21.0,26,20.0,24.0,22.0,28.0,26.0,24.0,26.0,23.0,30.0,13,39.0,32,55.0,50.0,48.0,43.0,38.0,36.0,36,43.0,42.0,43.0,36.0,39.0,29.0,27,31.0,39.23529411764706,39.23529411764706,39.23529411764706,39.23529411764706,8.0,12.0,6.0
2022-02-16,48.0,46.0,35.0,35.0,39.0,35.0,35.0,38.8,48.0,48.0,51.0,57.0,48.0,39.0,34,52,40.0,42,35,39.0,41.0,38.0,26.0,33,52.0,38.0,33.0,24.0,24.0,28,38.8,21.0,38.8,10.833333333333334,10.833333333333334,9.0,12.0,13.0,14.0,10.0,7,42.0,39.0,24.0,35.0,26,13.0,12,18.0,26.125,26.125,41.0,42,28.0,37.0,30.0,40.0,28.0,35.0,42.0,20.0,34.0,8,28.0,20,25.0,16.0,18.0,23.0,31.0,36.0,42,29.0,25.0,26.0,23.0,27.0,23.0,22,23.0,25.705882352941178,25.705882352941174,25.705882352941174,25.705882352941178,10.0,11.0,8.0
2022-02-17,39.0,38.0,32.0,32.0,33.0,30.0,34.0,40.0,46.0,40.0,45.0,69.0,38.0,24.0,23,42,34.0,38,27,24.0,22.0,35.0,22.0,24,46.0,26.0,23.0,25.0,15.0,21,32.645161290322584,25.0,32.64516129032258,11.666666666666666,11.666666666666666,11.0,12.0,14.0,15.0,12.0,6,34.0,36.0,21.0,27.0,33,18.0,16,14.0,24.875,24.875,35.0,18,15.0,21.0,20.0,32.0,21.0,34.0,30.0,15.0,20.0,8,32.0,20,21.0,19.0,17.0,22.0,22.0,31.0,60,25.0,19.0,24.0,23.0,24.0,24.0,21,28.0,25.41176470588235,25.411764705882355,25.411764705882355,25.411764705882355,10.0,12.0,5.0
2022-02-18,19.0,17.0,14.0,14.0,17.0,11.0,16.0,25.0,18.0,17.0,14.0,30.0,19.0,12.0,14,25,19.0,15,11,18.0,13.0,16.0,12.0,13,38.0,14.0,10.0,15.0,6.0,14,16.516129032258064,16.0,16.516129032258064,11.833333333333334,11.833333333333334,11.0,11.0,13.0,14.0,13.0,9,46.0,22.0,20.0,64.0,34,31.0,23,24.0,33.0,33.0,11.0,13,7.0,11.0,7.0,14.0,13.0,17.0,17.0,12.0,16.0,10,26.0,18,21.0,17.0,18.0,21.0,18.0,26.0,23,27.0,18.0,25.0,20.0,24.0,18.0,17,25.0,21.294117647058822,21.294117647058826,21.294117647058826,21.294117647058826,10.0,14.0,8.0
2022-02-19,12.0,13.0,10.0,10.0,12.0,7.0,14.0,17.0,14.0,11.0,10.0,22.0,15.0,8.0,9,19,13.0,8,8,14.0,7.0,9.0,8.0,8,30.0,9.0,10.0,11.0,5.0,9,11.67741935483871,10.0,11.67741935483871,11.0,11.0,9.0,13.0,10.0,15.0,10.0,9,23.0,16.0,14.0,21.0,26,31.0,17,20.0,21.0,21.0,9.0,9,8.0,11.0,8.0,13.0,9.0,9.0,10.0,11.0,24.0,12,20.0,12,10.0,8.0,8.0,11.0,11.0,17.0,13,17.0,14.0,12.0,14.0,13.0,6.0,10,15.0,12.411764705882353,12.411764705882353,12.411764705882353,12.411764705882351,12.0,12.0,9.0
2022-02-20,11.0,12.0,10.0,9.0,10.0,7.0,13.0,16.0,12.0,9.0,8.0,21.0,12.0,7.0,8,18,12.0,7,7,9.0,6.0,8.0,8.0,9,23.0,10.0,10.0,14.0,6.0,10,10.741935483870968,11.0,10.741935483870968,13.5,13.5,10.0,16.0,14.0,18.0,13.0,10,25.0,15.0,7.0,8.0,13,5.0,4,7.0,10.5,10.5,13.0,12,9.0,12.0,11.0,11.0,10.0,9.0,16.0,11.0,17.0,14,21.0,13,13.0,8.0,8.0,12.0,15.0,19.0,17,12.0,11.0,14.0,11.0,13.0,14.0,7,9.0,12.764705882352942,12.76470588235294,12.76470588235294,12.764705882352938,12.0,14.0,12.0
2022-02-21,18.0,17.0,14.0,14.0,17.0,14.0,17.0,27.0,19.0,17.0,18.0,27.0,17.0,12.0,14,22,17.0,17,15,24.0,16.0,16.0,23.0,13,41.0,17.0,21.0,25.0,12.0,19,18.548387096774192,15.0,18.548387096774192,14.333333333333334,14.333333333333334,13.0,16.0,18.0,18.0,11.0,10,16.0,19.0,7.0,8.0,7,6.0,6,5.0,9.25,9.25,11.0,9,7.0,10.0,8.0,14.0,10.0,11.0,17.0,16.0,19.0,8,29.0,21,18.0,18.0,13.0,18.0,9.0,14.0,31,11.0,7.0,23.0,11.0,13.0,33.0,12,9.0,17.058823529411764,17.058823529411764,17.058823529411764,17.058823529411764,9.0,16.0,13.0
2022-02-22,27.0,26.0,21.0,20.0,22.0,21.0,22.0,32.0,29.0,27.0,29.0,33.0,29.0,23.0,20,35,27.0,27,24,25.0,34.0,25.0,27.0,20,27.0,18.0,30.0,22.0,20.0,21,25.29032258064516,21.0,25.29032258064516,14.833333333333334,14.833333333333334,15.0,12.0,17.0,19.0,13.0,13,24.0,19.0,13.0,33.0,7,10.0,8,11.0,15.625,15.625,19.0,15,16.0,19.0,21.0,20.0,17.0,17.0,19.0,20.0,22.0,15,34.0,27,22.0,15.0,16.0,20.0,18.0,20.0,35,20.0,15.0,26.0,19.0,21.0,32.0,18,20.0,22.235294117647058,22.235294117647058,22.23529411764706,22.23529411764706,12.0,12.0,11.0
2022-02-23,37.0,34.0,28.0,32.0,30.0,31.0,30.0,40.0,37.0,40.0,38.0,42.0,36.0,32.0,26,42,32.0,39,35,38.0,43.0,33.0,37.0,22,33.0,24.0,39.0,30.0,30.0,32,33.87096774193548,28.0,33.87096774193548,13.333333333333334,13.333333333333334,10.0,11.0,16.0,18.0,10.0,15,28.0,24.0,19.0,31.0,7,19.0,14,16.0,19.75,19.75,22.0,22,24.0,27.0,26.0,24.0,22.0,25.0,19.0,22.0,27.0,15,36.0,26,29.0,24.0,26.0,27.0,20.0,24.0,43,27.0,18.0,31.0,28.0,28.0,32.0,28,30.0,28.058823529411764,28.058823529411764,28.058823529411764,28.05882352941176,10.0,12.0,8.0
2022-02-24,35.0,35.0,30.0,32.0,29.0,28.0,31.0,36.0,34.0,33.0,39.0,38.0,33.0,32.0,30,43,34.0,35,33,40.0,44.0,35.0,33.0,23,31.0,25.0,38.0,30.0,31.0,30,33.38709677419355,35.0,33.38709677419355,12.833333333333334,12.833333333333334,14.0,12.0,15.0,15.0,11.0,10,32.0,27.0,29.0,51.0,10,19.0,20,25.0,26.625,26.625,22.0,27,22.0,27.0,26.0,26.0,21.0,28.0,22.0,20.0,32.0,21,35.0,27,30.0,22.0,20.0,25.0,14.0,21.0,41,29.0,18.0,32.0,29.0,15.0,38.0,29,31.0,26.823529411764707,26.823529411764707,26.823529411764707,26.823529411764707,13.0,13.0,11.0
2022-02-25,39.0,40.0,33.0,39.0,34.0,34.0,35.0,42.0,39.0,39.0,43.0,45.0,40.0,40.0,36,46,38.0,40,40,45.0,46.0,35.0,39.0,27,36.0,30.0,41.0,36.0,39.0,34,38.483870967741936,43.0,38.483870967741936,13.833333333333334,13.833333333333334,23.0,11.0,12.0,12.0,12.0,13,32.0,26.0,40.0,49.0,14,21.0,19,23.0,28.0,28.0,22.0,29,26.0,30.0,27.0,26.0,22.0,31.0,26.0,22.0,33.0,27,35.0,28,37.0,30.0,27.0,32.0,21.0,26.0,46,34.0,23.0,34.0,34.0,23.0,42.0,33,39.0,32.0,32.0,32.0,32.0,19.0,14.0,8.0
2022-02-26,43.0,42.0,40.0,40.0,39.0,36.0,39.0,46.0,43.0,41.0,46.0,46.0,45.0,42.0,40,50,43.0,42,41,48.0,50.0,38.0,42.0,33,41.0,35.0,49.0,41.0,42.0,44,41.83870967741935,30.0,41.83870967741935,13.833333333333334,13.833333333333334,18.0,12.0,14.0,13.0,11.0,15,42.0,34.0,42.0,71.0,20,20.0,23,31.0,35.375,35.375,30.0,32,29.0,34.0,33.0,32.0,29.0,33.0,28.0,38.0,39.0,25,43.0,35,42.0,41.0,40.0,38.0,29.0,33.0,56,35.0,27.0,45.0,40.0,31.0,46.0,40,43.0,39.05882352941177,39.05882352941176,39.05882352941176,39.058823529411754,18.0,15.0,9.0
2022-02-27,47.0,48.0,45.0,48.0,44.0,45.0,43.0,49.0,48.0,47.0,49.0,52.0,50.0,51.0,41,56,51.0,49,49,52.0,52.0,42.0,57.0,40,47.0,34.0,48.0,43.0,47.0,47,47.193548387096776,42.0,47.193548387096776,12.833333333333334,12.833333333333334,13.0,13.0,14.0,14.0,11.0,12,35.0,33.0,35.0,69.0,23,23.0,24,31.0,34.125,34.125,38.0,42,32.0,39.0,43.0,34.0,29.0,40.0,38.0,38.0,45.0,24,49.0,41,50.0,40.0,44.0,43.0,36.0,38.0,81,39.0,30.0,49.0,46.0,41.0,53.0,48,47.0,45.588235294117645,45.58823529411765,45.58823529411765,45.58823529411765,12.0,13.0,9.0
2022-02-28,58.0,53.0,50.0,52.0,51.0,50.0,52.0,74.0,52.0,57.0,60.0,57.0,55.0,56.0,51,68,46.0,55,52,66.0,60.0,48.0,58.0,55,58.0,45.0,53.0,47.0,45.0,53,54.12903225806452,41.0,54.12903225806452,13.0,13.0,10.0,12.0,17.0,15.0,11.0,13,62.0,47.0,42.0,80.0,46,57.0,32,49.0,51.875,51.875,42.0,38,39.0,40.0,41.0,44.0,36.0,45.0,52.0,48.0,64.0,25,54.0,48,55.0,48.0,47.0,46.0,42.0,45.0,101,45.0,34.0,54.0,50.0,61.0,63.0,58,54.0,53.23529411764706,53.23529411764706,53.23529411764706,53.23529411764706,12.0,14.0,8.0
2022-03-01,29.0,30.0,28.0,25.0,26.0,29.0,30.0,40.0,35.0,29.0,36.0,44.0,31.0,26.0,25,32,28.0,36,33,40.0,23.0,55.0,39.0,59,80.0,50.0,45.0,53.0,24.0,50,37.25806451612903,45.0,37.25806451612903,14.333333333333334,14.333333333333334,10.0,13.0,18.0,16.0,11.0,18,63.0,60.0,60.0,108.0,65,108.0,50,53.0,70.875,70.875,43.0,27,22.0,29.0,27.0,26.0,31.0,31.0,60.0,55.0,65.0,25,57.0,49,68.0,62.0,54.0,55.0,46.0,44.0,92,50.0,41.0,58.0,59.0,53.0,65.0,62,56.0,57.11764705882353,57.11764705882352,57.117647058823515,57.117647058823515,13.0,16.0,9.0
2022-03-02,22.0,20.0,20.0,23.0,22.0,19.0,22.0,29.0,26.0,20.0,27.0,38.0,22.0,17.0,19,26,20.0,25,25,26.0,14.0,32.0,22.0,30,69.0,31.0,32.0,43.0,14.0,31,26.70967741935484,42.0,26.70967741935484,13.833333333333334,13.833333333333334,13.0,13.0,16.0,17.0,10.0,14,47.0,53.0,68.0,88.0,29,18.0,24,46.714285714285715,46.714285714285715,46.714285714285715,20.0,15,12.0,17.0,16.0,20.0,18.0,18.0,32.0,44.0,44.0,17,58.0,49,67.0,54.0,51.0,59.0,45.0,46.0,112,59.0,47.0,62.0,64.0,51.0,54.0,63,58.0,58.76470588235294,58.76470588235294,58.76470588235294,58.76470588235294,13.0,14.0,10.0
2022-03-03,19.0,20.0,19.0,21.0,20.0,17.0,20.0,25.0,22.0,17.0,25.0,36.0,20.0,14.0,14,25,20.0,21,20,21.0,13.0,33.0,17.0,34,60.0,38.0,26.0,40.0,12.0,27,24.29032258064516,37.0,24.29032258064516,15.0,15.0,12.0,13.0,17.0,17.0,11.0,20,45.0,52.0,69.0,65.0,34,56.0,26,30.0,47.125,47.125,25.0,17,15.0,15.0,15.0,18.0,19.0,18.0,31.0,45.0,48.0,20,58.0,51,61.0,52.0,53.0,52.0,52.0,50.0,108,62.0,50.0,53.0,60.0,58.0,55.0,54,57.0,58.0,58.0,58.0,58.0,13.0,13.0,9.0
2022-03-04,22.0,21.0,20.0,23.0,21.0,19.0,22.0,26.0,26.0,22.0,25.0,38.0,21.0,15.0,18,24,19.0,23,22,23.0,16.0,30.0,24.0,27,63.0,26.0,33.0,43.0,15.0,29,25.64516129032258,39.0,25.64516129032258,15.0,15.0,17.0,13.0,16.0,18.0,11.0,15,58.0,60.0,68.0,109.0,38,69.0,42,59.0,62.875,62.875,27.0,15,13.0,15.0,16.0,18.0,18.0,17.0,34.0,41.0,44.0,19,63.0,56,59.0,48.0,46.0,50.0,55.0,53.0,100,54.0,48.0,63.0,52.0,58.0,49.0,52,55.0,56.529411764705884,56.529411764705884,56.52941176470588,56.52941176470588,12.0,15.0,12.0
2022-03-05,26.0,25.0,22.0,24.0,24.0,22.0,24.0,32.0,28.0,24.0,27.0,41.0,26.0,18.0,20,30,23.0,26,24,29.0,22.0,32.0,28.0,30,53.0,29.0,37.0,36.0,24.0,32,28.322580645161292,40.0,28.322580645161292,15.666666666666666,15.666666666666666,17.0,14.0,17.0,17.0,10.0,19,70.0,47.0,66.0,127.0,81,90.0,60,71.0,76.5,76.5,23.0,18,15.0,18.0,17.0,21.0,17.0,21.0,26.0,33.0,35.0,11,54.0,48,48.0,42.0,39.0,42.0,57.0,59.0,94,54.0,49.0,49.0,52.0,55.0,38.0,58,52.0,52.35294117647059,52.35294117647059,52.35294117647059,52.35294117647059,13.0,16.0,15.0
2022-03-06,24.4,22.0,20.0,21.0,21.0,18.0,21.0,26.0,24.0,22.0,22.0,35.0,25.0,17.0,18,27,22.0,22,20,20.0,17.0,26.0,21.0,26,48.0,27.0,30.0,36.0,17.0,27,24.4,34.0,24.4,15.0,15.0,17.0,14.0,14.0,14.0,11.0,20,47.0,39.0,51.0,118.0,66,77.0,56,50.0,63.0,63.0,19.0,18,14.0,20.0,17.0,19.0,16.0,19.0,23.0,32.0,28.0,14,40.0,38,48.0,42.0,41.0,45.0,52.0,56.0,87,53.0,42.0,46.0,51.0,49.0,36.0,46,52.0,48.470588235294116,48.470588235294116,48.47058823529412,48.47058823529412,14.0,17.0,12.0
2022-03-07,18.0,19.0,19.0,18.0,18.0,16.0,19.0,27.0,22.0,17.0,21.0,27.0,20.0,16.0,15,24,20.0,19,19,19.0,14.0,24.0,18.0,26,52.0,23.0,27.0,26.0,13.0,25,21.387096774193548,22.0,21.387096774193548,15.666666666666666,15.666666666666666,15.0,17.0,15.0,17.0,11.0,19,40.0,33.0,34.0,62.0,39,43.0,27,40.0,39.75,39.75,24.0,17,12.0,17.0,16.0,17.0,16.0,19.0,22.0,25.0,32.0,18,48.0,41,46.0,38.0,35.0,36.0,44.0,50.0,107,45.0,42.0,59.0,37.0,41.0,31.0,19,30.0,44.05882352941177,44.05882352941176,44.05882352941176,44.058823529411754,14.0,16.0,9.0
2022-03-08,29.0,28.0,22.0,24.0,23.0,22.0,24.0,31.0,31.0,29.0,29.0,42.0,32.0,26.0,24,38,30.0,28,26,28.0,28.0,25.0,20.0,18,35.0,26.566666666666666,26.0,21.0,18.0,23,26.566666666666666,17.0,26.56666666666667,14.0,14.0,15.0,13.0,14.0,15.0,10.0,17,26.0,25.0,16.0,38.0,25,31.0,21,20.0,25.25,25.25,24.0,25,24.0,26.0,26.0,26.0,27.0,23.0,25.0,20.0,27.0,19,25.0,21,12.0,14.0,12.0,17.0,25.0,30.0,63,20.0,22.0,21.0,19.0,22.0,18.0,16,21.0,22.235294117647058,22.235294117647058,22.23529411764706,22.23529411764706,13.0,13.0,11.0
2022-03-09,50.0,60.0,50.0,49.0,50.0,43.0,49.0,62.0,54.0,50.0,59.0,68.0,56.0,48.0,44,66,50.0,45,42,47.0,44.0,41.0,42.0,31,50.0,28.0,41.0,30.0,27.0,35,46.354838709677416,26.0,46.354838709677416,14.5,14.5,12.0,13.0,18.0,17.0,12.0,15,42.0,38.0,27.0,49.0,45,38.0,26,33.0,37.25,37.25,49.0,37,35.0,36.0,37.0,40.0,31.0,43.0,36.0,33.0,41.0,20,28.0,26,23.0,22.0,23.0,23.0,29.0,30.0,47,24.0,20.0,28.0,31.0,31.0,22.0,33,30.0,27.647058823529413,27.64705882352941,27.64705882352941,27.64705882352941,12.0,14.0,10.0
2022-03-10,28.0,27.0,22.0,27.0,28.0,23.0,25.0,34.0,30.0,25.0,30.0,40.0,28.0,26.0,20,33,25.0,26,26,23.0,19.0,39.0,28.0,41,58.0,33.0,35.0,34.0,18.0,38,29.93548387096774,39.0,29.93548387096774,18.333333333333332,18.333333333333332,17.0,19.0,20.0,21.0,14.0,19,49.0,50.0,40.0,63.0,52,32.0,29,43.0,44.75,44.75,41.0,27,22.0,29.0,24.0,26.0,28.0,27.0,54.0,41.0,53.0,24,38.0,32,32.0,30.0,29.0,30.0,35.0,37.0,63,36.0,28.0,34.0,40.0,37.0,26.0,38,36.0,35.35294117647059,35.35294117647059,35.35294117647059,35.352941176470594,18.0,18.0,14.0
2022-03-11,22.0,24.0,22.0,23.0,24.0,19.0,24.0,32.0,25.0,22.0,24.0,35.0,25.733333333333334,19.0,19,29,22.0,22,22,27.0,18.0,28.0,21.0,34,53.0,29.0,28.0,23.0,16.0,27,25.733333333333334,39.0,25.733333333333334,22.666666666666668,22.666666666666668,21.0,26.0,24.0,26.0,16.0,23,53.0,53.0,62.0,58.0,52,31.0,23,43.0,46.875,46.875,28.0,20,16.0,22.0,19.0,20.0,21.0,21.0,32.0,33.0,43.0,19,42.0,32,37.0,30.0,31.0,32.0,41.0,42.0,56,47.0,33.0,31.0,51.0,39.0,25.0,45,44.0,38.705882352941174,38.70588235294118,38.70588235294118,38.70588235294118,21.0,23.0,19.0
2022-03-12,26.0,26.0,24.0,28.0,29.862068965517242,23.0,26.0,35.0,29.0,25.0,30.0,37.0,29.862068965517242,20.0,23,32,24.0,25,27,34.0,26.0,35.0,26.0,31,68.0,31.0,37.0,28.0,22.0,29,29.86206896551724,39.0,29.86206896551724,28.166666666666668,28.166666666666668,25.0,32.0,30.0,33.0,22.0,27,55.0,60.0,62.0,65.0,61,43.0,30,44.0,52.5,52.5,28.0,24,17.0,24.0,21.0,22.0,22.0,24.0,39.0,40.0,44.0,21,41.0,34,43.0,37.0,37.0,40.0,40.0,47.0,66,50.0,37.0,32.0,52.0,39.0,30.0,45,53.0,42.529411764705884,42.529411764705884,42.52941176470588,42.52941176470588,24.0,27.0,26.0
2022-03-13,26.0,28.0,24.0,28.0,26.0,24.0,27.0,33.0,29.0,25.0,29.0,38.0,28.0,21.0,24,35,30.0,27,28,28.0,30.0,37.0,26.0,32,70.0,40.0,36.0,37.0,24.0,34,31.35483870967742,48.0,31.35483870967742,23.333333333333332,23.333333333333332,29.0,24.0,19.0,23.0,19.0,26,61.0,57.0,62.0,83.0,72,52.0,37,54.0,59.75,59.75,31.0,33,20.0,27.0,24.0,25.0,24.0,28.0,37.0,50.0,46.0,27,41.0,37,50.0,41.0,41.0,41.0,44.0,49.0,81,50.0,38.0,38.0,57.0,48.0,34.0,55,55.0,47.05882352941177,47.05882352941176,47.05882352941176,47.058823529411754,26.0,21.0,21.0
2022-03-14,25.0,26.0,26.0,25.0,27.0,22.0,27.0,36.0,27.0,24.0,26.0,35.0,27.0,22.0,20,31,24.0,23,26,29.0,26.0,30.0,25.0,31,53.0,33.0,33.0,29.0,22.0,33,28.64516129032258,45.0,28.64516129032258,13.5,13.5,14.0,13.0,14.0,13.0,9.0,18,67.0,50.0,66.0,109.0,77,69.0,45,58.0,67.625,67.625,28.0,25,17.0,25.0,20.0,21.0,23.0,27.0,35.0,43.0,41.0,22,45.0,39,56.0,46.0,47.0,47.0,46.0,51.0,101,60.0,43.0,38.0,59.0,54.0,31.0,44,56.0,50.76470588235294,50.76470588235294,50.76470588235294,50.76470588235294,18.0,15.0,11.0
2022-03-15,18.0,17.0,18.0,16.0,19.0,13.0,18.0,24.0,20.0,16.0,17.0,26.0,19.0,10.0,12,21,15.0,15,16,17.0,8.0,20.0,14.0,20,41.0,21.0,20.0,24.0,9.0,20,18.451612903225808,28.0,18.451612903225808,13.2,13.200000000000001,11.0,13.200000000000001,16.0,17.0,9.0,13,66.0,44.0,52.0,115.0,60,75.0,54,74.0,67.5,67.5,16.0,15,7.0,12.0,10.0,14.0,10.0,13.0,23.0,24.0,30.0,9,36.0,30,47.0,48.0,46.0,47.0,47.0,55.0,108,43.0,47.375,30.0,55.0,48.0,27.0,39,52.0,47.375,47.375,47.375,47.375,10.0,14.0,9.0
2022-03-16,15.0,17.0,17.0,14.0,15.0,10.0,17.0,23.0,17.0,14.0,15.0,26.0,18.0,12.0,12,21,15.0,13,13,17.0,10.0,14.0,14.0,20,35.0,17.0,22.0,18.0,9.0,24,17.129032258064516,27.0,17.129032258064516,13.166666666666666,13.166666666666666,12.0,14.0,15.0,17.0,10.0,11,57.0,33.0,33.0,31.0,58,35.0,36,27.0,38.75,38.75,12.0,13,10.0,11.0,10.0,14.0,10.0,14.0,20.0,17.0,27.0,13,44.0,38,46.0,40.0,40.0,41.0,33.0,36.0,104,30.0,42.625,40.0,46.0,38.0,27.0,34,45.0,42.625,42.625,42.625,42.625,13.0,15.0,10.0
2022-03-17,18.0,16.0,17.0,16.0,18.0,13.0,18.0,25.0,20.0,16.0,18.0,25.0,20.0,14.0,15,24,17.0,14,16,17.0,10.0,21.0,19.0,26,37.0,22.0,24.0,18.0,12.0,21,19.225806451612904,29.0,19.225806451612904,14.666666666666666,14.666666666666666,15.0,12.0,17.0,18.0,11.0,15,50.0,31.0,22.0,37.0,48,73.0,36,25.0,40.25,40.25,18.0,17,13.0,17.0,13.0,19.0,14.0,16.0,26.0,17.727272727272727,32.0,10,49.0,42,40.0,34.0,35.0,35.0,40.0,44.0,135,28.0,31.0,43.0,34.0,38.0,35.0,28,34.0,42.64705882352941,42.64705882352941,42.64705882352941,42.647058823529406,14.0,14.0,9.0
2022-03-18,25.0,24.0,20.0,22.0,22.0,20.0,23.0,28.0,26.0,23.0,25.0,28.0,28.0,20.0,21,30,22.0,19,17,23.0,19.0,20.0,21.0,22,41.0,18.0,19.0,14.0,16.0,19,22.612903225806452,26.0,22.612903225806452,14.833333333333334,14.833333333333334,17.0,14.0,15.0,15.0,10.0,18,38.0,31.0,17.0,25.0,34,57.0,33,19.0,31.75,31.75,17.0,18,12.0,19.0,14.0,18.0,16.0,16.0,26.0,17.0,22.0,19,58.0,48,38.0,26.0,25.0,26.0,39.0,42.0,156,28.0,21.0,47.0,25.0,31.0,27.0,25,36.0,41.05882352941177,41.05882352941176,41.05882352941176,41.058823529411754,10.0,14.0,11.0
