Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,46T,47T,72T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,35T,36T,37T,38T,39T,40T,41T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,43T,44T,62T,63T,78T,80T
2019_12_17,36.0,33.0,28.0,34.0,31.0,34.0,36.0,39.0,39.0,37,41,47.0,42.0,38.0,28.0,49.0,26,36.0,47.0,47.0,74.0,37.0,62.0,46.0,58.0,42.0,64.0,46.0,40.0,42.0,26.0,33.0,28.0,36.0,29.0,37.0,39.0,32.0,28,26.0,26.0,37.0,38,37.0,42.0,38.0,29.0,41.0,46.0,33.0,39.0,25.0,25,23.0,53.0,44.0,52.0,39.0,16.0,15.0,11.0,11.0,14.0,5.0,8
2019_12_18,35.0,36.0,28.0,36.0,38.0,33.0,36.0,43.0,37.0,35,33,46.0,49.0,37.0,32.0,51.0,28,33.0,34.0,47.0,54.0,32.0,46.0,41.0,60.0,38.0,53.0,48.0,40.0,40.0,26.0,40.0,36.0,30.0,28.0,38.0,44.0,49.0,37,26.0,27.0,33.0,32,33.0,43.0,39.0,24.0,38.0,45.0,32.0,32.0,19.0,26,20.0,56.0,39.0,53.0,36.0,17.0,11.0,12.0,14.0,11.0,4.0,8
2019_12_19,42.0,40.0,29.0,37.0,38.0,32.0,41.0,45.0,40.0,42,38,47.0,58.0,35.0,34.0,61.0,29,37.0,38.0,50.0,34.0,42.0,37.0,48.0,74.0,43.0,50.0,51.0,33.0,39.0,26.0,32.0,25.0,22.0,25.0,27.0,37.0,41.0,38,35.0,26.0,29.0,30,28.0,37.0,38.0,27.0,39.0,45.0,33.0,32.0,16.0,25,19.0,53.0,37.0,53.0,38.0,10.0,9.0,13.0,10.0,12.0,5.0,8
2019_12_20,42.0,38.0,29.0,36.0,34.0,34.0,42.0,45.0,40.0,42,37,50.0,49.0,33.0,30.0,53.0,28,39.0,39.0,51.0,24.0,41.0,40.0,41.0,64.0,42.0,56.0,50.0,34.0,33.0,25.0,32.0,26.0,27.0,28.0,30.0,45.0,46.0,42,29.0,27.0,31.0,37,37.0,45.0,42.0,33.0,43.0,41.0,33.0,34.0,19.0,27,23.0,56.0,41.0,47.0,40.0,10.0,6.0,11.0,14.0,13.0,5.0,8
2019_12_21,38.0,37.0,28.0,34.0,36.0,30.0,37.0,44.0,39.0,38,35,49.0,53.0,28.0,31.0,55.0,27,36.0,42.0,50.0,25.0,40.0,42.0,45.0,65.0,45.0,51.0,48.0,34.0,42.0,26.0,34.0,26.0,28.0,25.0,30.0,46.0,42.0,33,34.0,29.0,36.0,33,29.0,42.0,43.0,32.0,42.0,38.0,26.0,42.0,21.0,26,22.0,51.0,35.0,44.0,46.0,15.0,9.0,13.0,14.0,18.0,5.0,10
2019_12_22,32.0,32.0,25.0,30.0,29.0,29.0,31.0,34.0,32.0,31,30,48.0,45.0,26.0,27.0,42.0,26,29.0,31.0,41.0,23.0,36.0,35.0,49.0,71.0,53.0,52.0,46.0,48.0,48.0,32.0,41.0,29.0,22.0,24.0,32.0,34.0,48.0,28,45.0,34.0,36.0,28,27.0,38.0,39.0,28.0,35.0,45.0,17.0,23.0,17.0,32,23.0,41.0,40.0,31.0,42.0,19.0,14.0,17.0,17.0,19.0,11.0,15
2019_12_23,30.0,27.0,25.0,28.0,27.0,25.0,30.0,35.0,31.0,28,27,37.0,37.0,24.0,22.0,36.0,22,28.0,30.0,40.0,24.0,36.0,36.0,43.0,76.0,44.0,45.0,47.0,50.0,52.0,38.0,31.0,24.0,20.0,27.0,27.0,32.0,38.0,25,31.0,35.0,52.0,26,23.0,39.0,37.0,29.0,36.0,47.0,18.0,21.0,14.0,37,28.0,46.0,45.0,32.0,40.0,23.0,16.0,19.0,18.0,21.0,10.0,13
2019_12_24,30.0,28.0,25.0,28.0,27.0,27.0,32.0,38.0,34.0,29,30,45.0,39.0,24.0,22.0,34.0,23,29.0,36.0,37.0,22.0,35.0,29.0,47.0,87.0,55.0,47.0,59.0,60.0,47.0,40.0,29.0,20.0,25.0,26.0,26.0,29.0,38.0,30,33.0,32.0,49.0,31,31.0,45.0,44.0,38.0,46.0,55.0,23.0,23.0,19.0,39,29.0,50.0,54.0,37.0,46.0,21.0,18.0,18.0,18.0,20.0,12.0,14
2019_12_25,30.0,27.0,25.0,33.0,30.0,31.0,33.0,36.0,35.0,30,32,46.0,39.0,22.0,27.0,35.0,22,30.0,32.0,40.0,23.0,35.0,35.0,39.0,67.0,52.0,44.0,54.0,53.0,56.0,44.0,32.0,24.0,27.0,29.0,30.0,29.0,51.0,27,34.0,38.0,54.0,40,42.0,67.0,56.0,51.0,62.0,66.0,32.0,34.0,26.0,46,39.0,60.0,69.0,56.0,57.0,20.0,15.0,19.0,19.0,21.0,15.0,18
2019_12_26,30.0,25.0,22.0,30.0,26.0,26.0,31.0,42.0,30.0,29,28,41.0,36.0,21.0,24.0,34.0,20,30.0,35.0,44.0,28.0,35.0,40.0,47.0,56.0,53.0,47.0,50.0,71.0,61.0,50.0,27.0,24.0,24.0,30.0,29.0,31.0,39.0,27,36.0,36.0,53.0,36,37.0,64.0,49.0,44.0,68.0,74.0,35.0,32.0,28.0,61,49.0,58.0,80.0,63.0,49.0,20.0,16.0,19.0,16.0,17.0,15.0,18
2019_12_27,36.0,36.0,29.0,38.0,34.0,33.0,35.0,45.0,37.0,35,37,49.0,45.0,32.0,30.0,46.0,29,34.0,43.0,46.0,26.0,40.0,41.0,59.0,63.0,55.0,57.0,67.0,32.0,44.0,43.0,30.0,25.0,30.0,27.0,30.0,39.0,36.0,34,35.0,43.0,48.0,52,52.0,78.0,64.0,49.0,77.0,62.0,39.0,37.0,24.0,53,43.0,69.0,75.0,56.0,53.0,23.0,14.0,22.0,19.0,22.0,15.0,12
2019_12_28,36.0,37.0,30.0,35.0,33.0,33.0,37.0,38.0,36.0,35,33,40.0,47.0,31.0,30.0,47.0,30,33.0,41.0,36.0,28.0,37.0,37.0,44.0,38.0,46.0,53.0,58.0,28.0,32.0,25.0,38.0,35.0,38.0,36.0,37.0,39.0,44.0,35,34.0,33.0,38.0,70,70.0,78.0,48.0,41.0,63.0,33.0,48.0,50.0,27.0,30,27.0,80.0,61.0,51.0,67.0,22.0,15.0,15.0,17.0,20.0,15.0,11
2019_12_29,41.0,40.0,32.0,39.0,37.0,36.0,41.0,40.0,43.0,43,39,44.0,55.0,40.0,35.0,58.0,35,38.0,41.0,44.0,44.0,37.0,37.0,42.0,36.0,41.0,61.0,52.0,37.0,35.0,26.0,41.0,26.0,43.0,37.0,40.0,46.0,49.0,40,36.0,39.0,32.0,49,45.0,59.0,45.0,40.0,54.0,46.0,19.0,23.0,22.0,24,20.0,56.0,44.0,35.0,51.0,23.0,20.0,16.0,14.0,17.0,11.0,12
2019_12_30,37.0,39.0,32.0,37.0,38.0,35.0,38.0,39.0,39.0,40,37,42.0,52.0,34.0,32.0,53.0,33,37.0,44.0,46.0,47.0,41.0,54.0,48.0,30.0,44.0,59.0,51.0,36.0,34.0,29.0,45.0,21.0,35.0,43.0,45.0,39.0,46.0,41,36.0,42.0,34.0,34,28.0,26.0,10.0,7.0,30.0,50.0,16.0,18.0,27.0,24,20.0,30.0,22.0,21.0,44.0,19.0,11.0,12.0,14.0,16.0,11.0,9
2019_12_31,41.0,33.0,32.0,40.0,29.0,36.0,41.0,39.0,36.0,40,43,45.0,48.0,36.0,28.0,55.0,26,40.0,48.0,43.0,43.0,35.0,44.0,34.0,26.0,35.0,59.0,48.0,31.0,21.0,25.0,33.0,35.0,30.0,33.0,38.0,36.0,35.0,36,31.0,26.0,26.0,34,27.0,24.0,22.0,19.0,24.0,43.0,19.0,21.0,29.0,24,17.0,30.0,24.0,24.0,41.0,16.0,10.0,11.0,14.0,15.0,10.0,7
