Date,05T,10T,11T,59T,61T,03T,50T,52T,53T,54T,08T,17T,18T,19T,14T,27T,20T,21T,24T,25T,26T,29T,30T,31T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,44T,46T,62T,63T,57T,73T,58T,67T,75T,68T,69T,70T,71T,72T,76T,77T,79T,80T
2018-12-12,18.0,22.0,24.0,21.0,24.77777777777778,25.0,25.0,26.0,30,32.0,32.0,24.0,12.0,23.0,28.0,43.0,21.0,18.0,24.0,20.0,33.0,25.0,26.0,27.0,20.0,23.0,18.0,18.0,20.0,17.0,10.0,8.0,16.0,23.0,7.0,,21.0,11.0,11,19.0,20.0,9.0,14.0,8.0,24.0,18.0,17.0,14.0,14.0,26.0,16.0,27.0,6.0
2018-12-13,18.0,23.0,20.0,19.0,23.22222222222222,25.0,24.0,25.0,26,29.0,31.0,20.0,13.0,23.0,30.0,45.0,19.0,17.0,22.0,15.0,30.0,18.0,17.0,16.0,16.0,17.0,18.0,15.0,11.0,12.0,9.0,7.0,12.0,22.0,10.0,,25.0,13.0,16,8.0,9.0,8.0,12.0,3.0,18.0,15.0,12.0,12.0,14.0,33.0,19.0,22.0,9.0
2018-12-14,19.0,24.0,25.0,23.0,27.555555555555557,31.0,28.0,30.0,34,34.0,30.0,22.0,16.0,23.0,30.0,47.0,21.0,20.0,22.0,21.0,31.0,16.0,18.5,21.0,19.0,19.0,19.0,17.0,15.0,13.0,9.0,7.0,13.0,34.0,9.0,,26.0,16.0,17,8.0,7.0,7.0,10.0,5.0,21.0,16.0,13.0,12.0,19.0,33.0,18.0,28.0,9.0
2018-12-15,22.0,28.0,25.0,26.0,29.77777777777778,31.0,32.0,32.0,37,35.0,37.0,24.0,19.0,29.0,32.0,47.0,24.0,22.0,22.0,21.0,34.0,24.0,23.0,22.0,21.0,16.0,23.0,20.0,14.0,15.0,13.0,8.0,14.0,37.0,12.0,,30.0,9.0,12,7.0,8.0,9.0,11.0,8.0,25.0,15.0,15.0,13.0,15.0,29.0,21.0,29.0,8.0
2018-12-16,21.0,26.0,23.0,25.0,27.0,27.0,27.0,29.0,35,30.0,33.0,23.0,17.0,32.0,49.0,49.0,20.0,25.0,26.0,21.0,35.0,26.0,23.5,21.0,23.0,22.0,22.0,18.0,13.0,15.0,13.0,6.0,16.0,34.0,10.0,,27.0,7.0,11,8.0,8.0,8.0,9.0,4.0,25.0,13.0,18.0,15.0,11.0,31.0,19.0,34.0,3.0
2018-12-17,22.0,23.0,22.0,22.0,24.444444444444443,27.0,23.0,24.0,28,29.0,32.0,22.0,19.0,27.0,40.0,40.0,25.0,25.0,24.0,22.0,43.0,23.0,23.0,23.0,19.0,20.0,21.0,16.0,7.0,12.0,12.0,6.0,15.0,35.0,9.0,,28.0,8.0,11,9.0,13.0,8.0,13.0,7.0,22.0,14.0,17.0,17.0,17.0,30.0,18.0,31.0,6.0
2018-12-18,24.0,28.0,26.0,24.0,28.0,31.0,25.0,29.0,35,30.0,35.0,25.0,23.0,29.0,58.0,58.0,28.0,29.0,35.0,29.0,45.0,25.0,24.0,23.0,23.0,23.0,26.0,20.0,18.0,19.0,15.0,11.0,18.0,33.0,9.0,,30.0,10.0,11,12.0,15.0,9.0,16.0,10.0,23.0,19.0,26.0,21.0,19.0,32.0,23.0,42.0,5.0
2018-12-19,43.0,41.0,43.0,38.0,47.888888888888886,69.0,38.0,57.0,48,54.0,57.0,48.0,43.0,42.0,87.0,87.0,42.0,45.0,44.0,33.0,44.0,35.0,35.5,36.0,34.0,33.0,37.0,27.0,24.0,23.0,20.0,15.0,23.0,44.0,6.0,,42.0,8.0,10,23.0,21.0,13.0,18.0,11.0,27.0,24.0,31.0,31.0,22.0,43.0,34.0,43.0,6.0
2018-12-20,72.0,60.0,64.0,61.0,74.44444444444444,97.0,59.0,88.0,73,96.0,97.0,71.0,76.0,67.0,108.0,108.0,46.0,61.0,68.0,56.0,53.0,58.0,55.5,53.0,66.0,57.0,57.0,29.0,31.0,28.0,22.0,16.0,29.0,54.0,12.0,,50.0,14.0,14,13.0,26.0,13.0,22.0,14.0,32.0,33.0,31.0,30.0,27.0,44.0,36.0,43.0,9.0
2018-12-21,67.0,65.0,63.0,57.0,70.22222222222223,81.0,50.0,72.0,81,96.0,84.0,55.0,56.0,53.0,71.0,71.0,65.0,66.0,85.0,66.0,45.0,98.0,77.0,56.0,57.0,54.0,40.0,21.0,20.0,16.0,17.0,9.0,20.0,59.0,16.0,,59.0,16.0,16,10.0,14.0,10.0,21.0,14.0,27.0,25.0,31.0,41.0,25.0,40.0,65.0,36.0,10.0
2018-12-22,57.0,51.0,45.0,45.0,51.77777777777778,56.0,39.0,55.0,59,59.0,72.0,49.0,82.0,51.0,69.0,69.0,57.0,56.0,79.0,66.0,35.0,40.0,37.5,35.0,36.0,43.0,36.0,16.0,10.0,16.0,15.0,9.0,19.0,33.0,22.0,,57.0,20.0,22,9.0,8.0,9.0,15.0,14.0,26.0,22.0,22.0,44.0,21.0,31.0,70.0,31.0,15.0
2018-12-23,47.0,54.0,48.0,44.0,48.44444444444444,52.0,37.0,48.0,55,51.0,57.0,40.0,47.0,52.0,,,44.0,55.0,43.0,44.0,56.0,46.0,45.0,44.0,47.0,42.0,42.0,17.0,8.0,16.0,18.0,10.0,17.0,32.0,32.0,,33.0,23.0,26,11.0,8.0,10.0,16.0,10.0,25.0,19.0,22.0,42.0,14.0,33.0,45.0,53.0,20.0
2018-12-24,36.0,40.0,39.0,40.0,43.0,46.0,33.0,52.0,49,52.0,50.0,36.0,40.0,44.0,,,40.0,36.0,34.0,30.0,44.0,42.0,42.0,42.0,29.0,31.0,33.0,21.0,16.0,20.0,18.0,7.0,17.0,41.0,30.0,,33.0,23.0,24,14.0,13.0,10.0,19.0,12.0,31.0,26.0,20.0,21.0,17.0,43.0,28.0,36.0,20.0
2018-12-25,61.0,49.0,43.0,43.0,50.55555555555556,56.0,40.0,51.0,56,56.0,70.0,52.0,71.0,65.0,74.0,74.0,40.0,46.0,52.0,42.0,46.0,38.0,36.5,35.0,40.0,36.0,41.0,23.0,16.0,23.0,21.0,10.0,24.0,53.0,33.0,,41.0,14.0,16,21.0,20.0,8.0,18.0,13.0,29.0,33.0,25.0,25.0,18.0,33.0,36.0,43.0,14.0
2018-12-26,65.0,59.0,55.0,49.0,60.22222222222222,69.0,47.0,68.0,65,65.0,75.0,57.0,63.0,91.0,72.0,72.0,48.0,60.0,67.0,45.0,43.0,57.0,61.5,66.0,58.0,63.0,54.0,19.0,15.0,21.0,21.0,14.0,30.0,40.0,21.0,,48.0,18.0,19,20.0,20.0,7.0,20.0,14.0,33.0,44.0,28.0,30.0,20.0,34.0,45.0,35.0,19.0
2018-12-27,60.0,61.0,55.0,49.0,60.333333333333336,71.0,44.0,68.0,66,69.0,74.0,57.0,66.0,78.0,82.0,82.0,50.0,71.0,73.0,59.0,42.0,74.0,71.5,69.0,65.0,63.0,63.0,24.0,18.0,34.0,25.0,18.0,37.0,43.0,19.0,,45.0,20.0,22,24.0,24.0,10.0,25.0,15.0,39.0,41.0,29.0,46.0,23.0,36.0,64.0,39.0,11.0
2018-12-28,65.0,62.0,62.0,60.0,64.88888888888889,71.0,46.0,75.0,68,75.0,77.0,62.0,69.0,70.0,96.0,96.0,52.0,68.0,60.0,56.0,60.0,66.0,63.0,60.0,67.0,63.0,62.0,30.0,28.0,42.0,26.0,19.0,35.0,59.0,22.0,,31.0,13.0,16,21.0,21.0,14.0,23.0,18.0,41.0,35.0,29.0,38.0,22.0,41.0,54.0,56.0,10.0
2018-12-29,25.0,22.0,26.0,18.0,27.88888888888889,29.0,25.0,33.0,30,43.0,38.0,23.0,26.0,30.0,26.0,26.0,25.0,20.0,20.0,17.0,59.0,26.0,26.0,26.0,26.0,22.0,20.0,33.0,28.0,24.0,14.0,16.0,21.0,16.0,19.0,,21.0,12.0,18,15.0,23.0,22.0,18.0,14.0,30.0,28.0,20.0,12.0,15.0,34.0,17.0,43.0,12.0
2018-12-30,14.0,19.0,20.0,19.0,22.11111111111111,21.0,24.0,25.0,26,31.0,28.0,13.0,18.0,21.0,16.0,16.0,16.0,13.0,12.0,16.0,24.0,21.0,19.0,17.0,15.0,15.0,13.0,21.0,16.0,14.0,10.0,7.0,12.0,13.0,16.0,,18.0,12.0,16,10.0,17.0,20.0,15.0,9.0,17.0,15.0,12.0,11.0,12.0,19.0,11.0,14.0,10.0
2018-12-31,17.0,22.0,21.0,14.0,21.77777777777778,20.0,22.0,25.0,27,28.0,33.0,20.0,21.0,21.0,16.0,16.0,17.0,13.0,16.0,14.0,21.0,16.0,16.5,17.0,19.0,12.0,16.0,22.0,19.0,17.0,13.0,8.0,14.0,16.0,12.0,,18.0,13.0,20,11.0,12.0,15.0,12.0,7.0,20.0,16.0,15.0,10.0,9.0,31.0,15.0,18.0,8.0
