Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,21T,24T,25T,26T,28T,29T,30T,31T,74T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,78T,57T,73T,58T,67T,75T,68T,69T,70T,71T,72T,76T,77T,79T,80T,81T,82T,83T,84T
2020-06-09,10.0,7,13.0,9.0,12.0,10.0,12.0,19.0,11.0,11.0,8.0,18.0,12,6,9,21.0,12.0,8.0,7.0,13.0,5.0,11.0,5.0,15.0,9.0,8.0,7.5,7.0,7.0,7.0,9.0,5.0,12.0,9,11.0,5.0,6,9.0,5.0,5.0,9,10.0,12.0,19.0,12,10.0,5.0,18.0,18.0,10.0,11.0,11.0,4.0,10.0,6.0,6.0,8,8,4.0,10.0,7.0,9.0,11,9.0,6.0,13.0,9.0,9.0
2020-06-10,10.0,7,11.0,7.0,9.0,11.0,11.0,22.0,10.0,11.0,7.0,18.0,9,6,5,18.0,11.0,9.0,8.0,17.0,8.0,14.0,12.0,18.0,12.0,9.0,11.0,6.0,6.0,9.0,9.0,5.0,17.0,7,12.0,5.0,6,10.0,7.0,8.0,9,9.0,15.0,25.0,13,13.0,8.0,8.0,17.0,11.0,11.0,11.0,4.0,9.0,9.0,6.0,9,9,8.0,12.0,6.0,13.0,6,16.0,9.0,13.0,10.0,17.0
2020-06-11,15.0,9,14.0,10.0,13.0,10.0,13.0,22.0,14.0,17.0,11.0,22.0,13,6,9,23.0,11.0,14.0,10.0,21.0,12.0,11.0,12.0,20.0,10.0,10.0,11.0,7.0,7.0,8.0,9.0,8.0,17.0,10,13.0,5.0,5,9.0,6.0,6.0,8,18.0,22.0,23.0,15,12.0,9.0,13.0,18.0,11.0,11.0,11.0,4.0,12.0,12.0,5.0,9,7,7.0,11.0,9.0,14.0,8,20.0,7.0,19.0,,13.0
2020-06-12,12.0,10,12.0,8.0,10.0,9.0,11.0,21.0,12.0,12.0,8.0,18.0,11,7,7,22.0,13.0,9.0,7.0,15.0,8.0,8.0,8.0,15.0,14.0,8.0,18.0,5.0,6.0,8.0,8.0,6.0,18.0,10,14.0,9.0,6,12.0,5.0,8.0,10,14.0,14.0,18.0,17,15.0,12.0,11.0,15.0,5.0,13.0,13.0,5.0,12.0,9.0,5.0,10,8,7.0,10.0,9.0,18.0,8,10.0,7.0,11.0,12.0,7.0
2020-06-13,11.0,9,12.0,8.0,10.0,9.0,12.0,20.0,12.0,13.0,8.0,19.0,11,9,8,23.0,12.0,8.0,7.0,15.0,10.0,9.0,8.0,21.0,14.0,8.0,17.0,6.0,9.0,8.0,10.0,6.0,16.0,7,12.0,8.0,6,11.0,5.0,10.0,9,12.0,13.0,20.0,14,14.0,13.0,8.0,13.0,4.0,10.0,10.0,5.0,10.0,6.0,4.0,9,10,8.0,9.0,12.0,16.0,7,7.0,7.0,10.0,13.0,7.0
2020-06-14,12.0,9,13.0,10.0,10.0,12.0,13.0,18.0,14.0,14.0,9.0,21.0,12,10,9,23.0,12.0,10.0,9.0,13.0,10.0,11.0,14.0,16.0,16.0,9.0,19.0,8.0,8.0,7.0,11.0,8.0,16.0,8,14.0,7.0,7,9.0,4.0,9.0,10,8.0,13.0,19.0,12,18.0,10.0,11.0,16.0,8.0,11.0,11.0,5.0,9.0,8.0,5.0,6,7,,7.0,13.0,15.0,11,7.0,8.0,6.0,7.0,10.0
2020-06-15,11.0,6,9.0,9.0,12.0,8.0,11.0,19.0,13.0,11.0,7.0,17.0,11,5,7,20.0,11.0,8.0,6.0,12.0,6.0,9.0,6.0,9.0,9.0,13.0,10.0,6.0,5.0,7.0,9.0,6.0,11.0,6,14.0,9.0,7,8.0,4.0,8.0,7,10.0,13.0,20.0,11,9.0,8.0,14.0,20.0,12.0,6.0,6.0,4.0,8.0,5.0,6.0,5,6,,6.0,8.0,11.0,8,10.0,8.0,5.0,5.0,6.0
2020-06-16,11.0,8,9.0,9.0,9.0,11.0,11.0,21.0,11.0,13.0,8.0,20.0,10,7,6,19.0,10.0,11.0,9.0,19.0,8.0,12.0,10.0,10.0,10.0,10.0,13.0,5.0,5.0,6.0,8.0,5.0,12.0,7,12.0,6.0,7,4.0,4.0,8.0,11,14.0,14.0,21.0,12,12.0,7.0,10.0,16.0,8.0,5.0,5.0,4.0,5.0,4.0,4.0,5,5,,7.0,6.0,11.0,7,11.0,8.0,7.0,4.0,4.0
2020-06-17,12.0,8,13.0,11.0,12.0,11.0,13.0,23.0,14.0,13.0,8.0,24.0,13,8,9,21.0,14.0,10.0,8.0,19.0,7.0,15.0,7.0,8.0,8.0,7.0,7.0,6.0,5.0,7.0,9.0,5.0,13.0,7,12.0,6.0,6,4.0,4.0,7.0,14,11.0,13.0,18.0,12,9.0,4.0,11.0,16.0,7.0,6.0,6.0,4.0,7.0,6.0,3.0,6,6,,8.0,7.0,7.0,6,10.0,5.0,5.0,5.0,4.0
2020-06-18,15.0,12,17.0,12.0,15.0,13.0,16.0,24.0,18.0,17.0,13.0,24.0,16,14,13,24.0,14.0,12.0,9.0,21.0,9.0,16.0,10.0,13.0,13.0,8.0,10.0,6.0,4.0,7.0,12.0,7.0,16.0,7,13.0,5.0,5,4.0,4.0,8.0,15,10.0,12.0,12.0,10,13.0,,8.0,13.0,5.0,6.0,6.0,3.0,5.0,4.0,,5,6,,6.0,5.0,15.0,7,7.0,9.0,4.0,5.0,5.0
2020-06-19,14.0,10,13.0,12.0,17.0,10.0,14.0,22.0,16.0,16.0,10.0,25.0,14,9,11,22.0,12.0,12.0,7.0,18.0,7.0,13.0,10.0,23.0,12.0,12.0,11.0,9.0,7.0,11.0,13.0,12.0,18.0,9,13.0,6.0,6,3.0,5.0,9.0,17,9.0,12.0,17.0,14,15.0,10.0,9.0,14.0,4.0,7.0,7.0,4.0,6.0,3.0,,6,7,,8.0,7.0,,8,7.0,7.0,6.0,8.0,6.0
2020-06-20,13.0,10,14.0,10.0,12.0,11.0,13.0,19.0,15.0,15.0,10.0,22.0,14,9,9,24.0,14.0,8.0,6.0,19.0,11.0,10.0,10.0,24.0,12.0,9.0,14.0,7.0,6.0,8.0,36.0,23.0,18.0,9,12.0,5.0,10,6.0,5.0,11.0,18,13.0,15.0,17.0,15,16.0,9.0,7.0,13.0,5.0,8.0,11.0,6.0,9.0,5.0,,9,6,,8.0,9.0,13.0,10,11.0,6.0,10.0,11.0,8.0
2020-06-21,12.0,10,13.0,11.0,12.0,11.0,13.0,16.0,14.0,14.0,11.0,21.0,12,9,8,24.0,14.0,9.0,7.0,13.0,8.0,,9.0,18.0,14.0,12.0,14.0,9.0,8.0,10.0,10.25,15.0,18.0,12,13.0,7.0,7,8.0,6.0,10.0,15,13.0,15.0,18.0,18,17.0,12.0,7.0,14.0,7.0,9.0,13.0,6.0,9.0,7.0,11.0,8,6,,10.0,8.0,12.0,9,12.0,8.0,15.0,10.0,9.0
2020-06-22,15.0,11,15.0,14.0,16.0,12.0,15.0,22.0,17.0,17.0,13.0,21.0,16,13,12,26.0,15.0,12.0,8.0,15.0,10.0,10.0,12.0,14.0,14.0,18.0,12.0,7.0,8.0,11.0,8.0,14.5,18.0,11,13.0,7.0,8,7.0,6.0,10.0,20,12.0,13.0,22.0,20,14.0,11.0,9.0,16.0,7.0,10.0,10.0,5.0,11.0,7.0,12.0,10,9,,10.0,8.0,11.0,7,14.0,7.0,16.0,10.0,10.0
2020-06-23,15.0,11,14.0,14.0,15.0,13.0,14.0,20.0,18.0,18.0,12.0,21.0,15,10,12,24.0,14.0,13.0,10.0,17.0,10.0,13.0,10.0,21.0,10.0,14.0,11.0,5.0,6.0,7.0,10.0,6.0,14.0,10,13.0,6.0,8,6.0,7.0,10.0,16,16.0,12.0,21.0,15,15.0,9.0,8.0,16.0,7.0,9.0,15.0,6.0,11.0,5.0,12.0,10,8,5.0,11.0,7.0,11.0,8,13.0,7.0,13.0,9.0,8.0
2020-06-24,17.0,11,16.0,15.0,16.0,15.0,16.0,24.0,20.0,18.0,16.0,25.0,15,9,11,22.0,13.0,11.0,9.0,23.0,12.0,15.0,13.0,18.0,15.0,13.0,13.0,9.0,8.0,7.0,17.0,6.0,16.0,7,14.0,6.0,6,5.0,4.0,8.0,17,18.0,12.0,20.0,18,15.0,10.0,8.0,17.0,6.0,7.0,11.0,6.0,11.0,5.0,10.0,8,7,5.0,12.0,8.0,15.0,7,11.0,9.0,12.0,11.0,10.0
2020-06-25,10.0,10,14.0,13.0,12.0,11.0,14.0,20.0,15.0,15.0,13.0,21.0,14,11,9,23.0,12.0,10.0,7.0,18.0,12.0,10.0,9.0,15.0,14.0,16.0,13.0,6.0,6.0,6.0,8.0,7.0,19.0,7,13.0,6.0,8,9.0,4.0,7.0,16,15.0,15.0,17.0,22,15.0,10.0,8.0,15.0,5.0,6.0,15.0,5.0,7.0,5.0,13.0,6,6,6.0,12.0,7.0,13.0,7,8.0,7.0,11.0,10.0,9.0
2020-06-26,13.0,9,11.0,11.0,13.0,11.0,12.0,20.0,13.0,14.0,9.0,21.0,12,8,8,22.0,12.0,11.0,6.0,17.0,13.0,8.0,10.0,23.0,13.0,9.0,10.0,8.0,7.0,9.0,10.0,8.0,11.0,7,12.0,6.0,7,5.0,4.0,7.0,14,10.0,13.0,14.0,18,14.0,12.0,8.0,16.0,6.0,6.0,8.0,4.0,8.0,4.0,13.0,6,6,7.0,9.0,4.0,15.0,7,8.0,7.0,8.0,10.0,11.0
2020-06-27,11.0,12,14.0,12.0,13.0,10.0,13.0,23.0,13.0,13.0,10.0,21.0,13,10,12,25.0,13.0,9.0,6.0,16.0,11.0,8.0,,15.0,15.0,8.0,12.0,11.0,9.0,10.0,10.0,10.0,12.0,9,12.0,4.0,4,5.0,3.0,8.0,16,14.0,16.0,17.0,16,15.0,9.0,11.0,17.0,9.0,6.0,7.0,3.0,7.0,5.0,9.0,8,4,6.0,10.0,3.0,11.0,6,9.0,6.0,11.0,11.0,6.0
2020-06-28,11.0,9,12.0,9.0,11.0,9.0,13.0,14.0,13.0,13.0,9.0,22.0,11,8,8,23.0,13.0,8.0,5.0,13.0,7.0,7.0,,16.0,12.0,8.0,10.0,14.0,8.0,10.25,9.0,11.0,15.0,8,11.0,4.0,5,7.0,4.0,6.0,15,15.0,20.0,31.0,17,17.0,8.0,23.0,22.0,16.0,6.0,7.0,2.0,8.0,6.0,11.0,8,5,5.0,9.0,4.0,11.0,6,21.0,4.0,12.0,10.0,7.0
2020-06-29,11.0,8,11.0,11.0,11.0,9.0,11.0,21.0,13.0,12.0,8.0,17.0,13,8,8,21.0,11.0,9.0,5.0,14.0,8.0,7.0,6.0,11.0,10.0,8.0,10.0,5.0,6.0,6.0,13.0,8.0,11.0,7,13.0,6.0,7,7.0,5.0,8.0,14,20.0,20.0,31.0,18,13.0,11.0,20.0,21.0,15.0,7.0,12.0,2.0,9.0,7.0,11.0,10,7,5.0,11.0,5.0,7.0,8,18.0,6.0,11.0,7.0,7.0
2020-06-30,14.0,10,12.0,10.0,10.0,13.0,12.0,21.0,12.0,16.0,10.0,19.0,11,6,5,20.0,11.0,11.0,8.0,15.0,8.0,10.0,10.0,8.0,11.0,,11.0,6.0,7.0,6.0,10.0,9.0,14.0,8,14.0,4.0,5,6.0,5.0,8.0,13,22.0,27.0,23.0,15,14.0,,14.0,19.0,15.0,7.0,9.0,3.0,11.0,6.0,11.0,10,8,6.0,13.0,5.0,10.0,6,17.0,6.0,11.0,6.0,5.0
2020-07-01,11.0,9,11.0,9.0,13.0,12.0,11.0,20.0,13.0,13.0,9.0,23.0,11,6,8,20.0,10.0,10.0,7.0,16.0,12.0,6.0,6.0,7.0,12.0,,11.0,7.0,7.0,6.0,10.0,10.0,16.0,6,13.0,4.0,4,6.0,5.0,8.0,11,19.0,23.0,28.0,12,12.0,7.0,14.0,17.0,13.0,8.0,12.0,3.0,9.0,7.0,11.0,6,6,8.0,8.0,4.0,12.0,7,18.0,6.0,9.0,6.0,10.0
2020-07-02,11.0,9,13.0,10.0,9.0,9.0,13.0,23.0,12.0,14.0,8.0,14.0,12,7,9,23.0,13.0,11.0,6.0,20.0,13.0,10.0,8.0,6.0,13.0,10.0,11.0,7.0,6.0,5.0,9.0,8.0,16.0,8,12.0,6.0,6,4.0,5.0,8.0,11,17.0,20.0,29.0,12,12.0,8.0,11.0,16.0,7.0,6.0,10.0,3.0,7.0,4.0,15.0,6,5,5.0,10.0,4.0,10.0,7,16.0,7.0,7.0,5.0,9.0
2020-07-03,14.0,12,11.0,10.0,14.0,12.0,13.0,22.0,13.0,16.0,10.0,18.0,12,8,10,21.0,14.0,12.0,8.0,18.0,12.0,8.0,8.0,12.0,12.0,9.0,9.0,4.0,8.0,6.0,14.0,7.0,14.0,9,12.0,7.0,5,5.0,5.0,8.0,13,15.0,18.0,30.0,13,11.0,8.0,15.0,20.0,14.0,6.0,7.0,3.0,8.0,5.0,16.0,8,8,5.0,12.0,5.0,10.0,7,15.0,7.0,5.0,5.0,5.0
2020-07-04,16.0,14,16.545454545454547,13.0,16.0,13.0,16.0,22.0,16.0,19.0,14.0,23.0,17,13,15,26.0,15.0,13.0,10.0,21.0,17.0,14.0,8.0,12.0,14.0,11.0,14.0,12.0,15.0,15.0,15.0,14.0,19.0,11,12.0,5.0,6,4.0,4.0,8.0,12,24.0,16.0,32.0,13,13.0,8.0,15.0,21.0,12.0,5.0,7.0,2.0,8.0,4.0,15.0,7,6,5.0,7.0,6.0,12.0,9,17.0,12.0,4.0,7.0,12.0
2020-07-05,13.0,11,13.545454545454545,10.0,11.0,13.0,14.0,19.0,12.0,15.0,10.0,21.0,14,8,10,25.0,14.0,12.0,7.0,14.0,12.0,10.0,7.0,16.0,15.0,8.0,10.0,9.0,9.0,7.0,8.0,10.0,14.0,10,11.0,5.0,6,4.0,4.0,9.0,15,17.0,20.0,24.0,14,14.0,10.0,20.0,20.0,10.0,6.0,6.0,2.0,7.0,4.0,12.0,7,6,7.0,8.0,5.0,15.0,7,19.0,8.0,6.0,7.0,9.0
2020-07-06,12.0,9,14.0,9.0,13.0,12.0,13.0,19.0,12.0,12.0,9.0,22.0,11,9,8,10.5,14.0,9.0,6.0,12.0,9.0,8.0,9.0,15.0,12.0,8.0,11.0,11.0,9.0,9.0,10.0,10.0,19.0,9,12.0,7.0,7,5.0,5.0,10.0,13,16.0,16.0,18.0,16,13.0,14.0,21.0,18.0,8.0,5.0,7.0,3.0,9.0,3.0,18.0,6,6,7.0,10.0,8.0,12.0,7,6.0,6.0,7.0,10.0,8.0
2020-07-07,13.0,11,10.0,10.0,13.0,13.0,14.0,22.0,14.0,15.0,11.0,22.0,14,8,10,11.25,13.0,10.0,8.0,16.0,10.0,9.0,10.0,25.0,13.0,13.0,12.0,7.0,5.0,10.0,7.0,9.0,18.0,8,14.0,12.0,9,7.0,6.0,11.0,18,18.0,14.0,16.0,15,15.0,11.0,16.0,14.0,4.0,6.0,10.0,5.0,9.0,4.0,17.0,12,7,9.0,11.0,8.0,13.0,9,7.0,9.0,10.0,9.0,7.0
2020-07-08,12.0,7,9.0,10.0,12.0,14.0,13.0,21.0,12.0,12.0,9.0,22.0,11,6,7,21.0,12.0,8.0,9.0,15.0,7.0,16.0,10.0,22.0,12.0,12.0,11.0,6.0,4.0,7.0,8.0,8.0,14.0,7,12.0,6.0,7,10.0,6.0,14.0,18,14.0,14.0,15.0,17,13.0,11.0,8.0,12.0,4.0,7.0,9.0,6.0,10.0,9.0,14.0,10,9,6.0,10.0,8.0,11.0,8,5.0,7.0,9.0,9.0,6.0
2020-07-09,12.0,7,11.0,11.0,14.0,10.0,14.0,21.0,13.0,15.0,11.0,20.0,12,6,7,21.0,11.0,11.0,7.0,15.0,9.0,10.0,10.0,19.0,12.0,10.0,13.0,9.0,6.0,8.0,9.0,9.0,16.0,8,12.0,5.0,8,7.0,6.0,12.0,17,10.0,15.0,13.0,17,15.0,10.0,10.0,12.0,4.0,7.0,8.0,3.0,13.0,9.0,17.0,11,7,6.0,10.0,6.0,18.0,8,5.0,8.0,13.0,12.0,5.0
2020-07-10,14.0,11,10.0,10.0,11.0,12.0,13.0,22.0,13.0,14.0,13.909090909090908,23.0,13,10,11,25.0,13.0,12.0,5.0,16.0,12.0,9.0,9.0,17.0,16.0,9.0,17.0,8.0,4.0,6.0,13.0,8.0,16.0,8,15.0,9.0,5,5.0,5.0,8.0,13,11.0,12.0,13.0,16,15.0,15.0,10.0,14.0,3.0,7.0,9.0,4.0,10.0,8.0,20.0,9,6,5.0,14.0,8.0,14.0,7,7.0,6.0,10.0,10.0,7.0
2020-07-11,12.0,10,10.0,9.0,11.0,9.0,13.0,22.0,12.0,14.0,9.0,19.0,13,10,10,23.0,13.0,9.0,8.0,15.0,10.0,13.0,12.0,22.0,15.0,6.0,14.0,9.0,6.0,8.0,9.0,9.0,17.0,9,14.0,7.0,5,7.0,5.0,10.0,16,9.0,11.0,16.0,19,15.0,14.0,10.0,14.0,4.0,8.0,10.0,3.0,13.0,6.0,17.0,9,7,7.0,14.0,5.0,18.0,8,6.0,7.0,10.0,10.0,7.0
2020-07-12,14.0,8,10.0,10.0,11.0,13.0,12.0,20.0,13.0,15.0,9.0,21.0,12,7,6,21.0,13.0,10.0,7.0,15.0,8.0,10.0,13.0,19.0,17.0,11.0,13.0,9.0,6.0,6.0,9.0,8.0,19.0,8,15.0,7.0,7,7.0,5.0,10.0,16,8.0,11.0,13.0,22,17.0,13.0,7.0,13.0,2.0,7.0,10.0,4.0,12.0,8.0,14.0,9,8,8.0,12.0,5.0,12.0,5,4.0,6.0,19.0,9.0,6.0
2020-07-13,10.0,7,8.0,9.0,10.0,10.0,12.0,17.0,10.545454545454545,10.0,7.0,16.0,8,6,6,20.0,13.0,9.0,6.0,13.0,7.0,9.0,11.0,12.0,12.0,9.0,10.0,8.0,5.0,6.0,8.0,9.0,15.0,7,12.0,6.0,5,4.0,4.0,8.0,14,10.0,12.0,21.0,15,12.0,9.0,9.0,15.0,2.0,7.0,10.0,3.0,7.0,5.0,15.0,6,5,6.0,9.0,4.0,9.0,8,3.0,6.0,11.0,8.0,6.0
2020-07-14,12.0,11,14.0,10.0,10.0,13.0,13.0,22.0,13.727272727272727,15.0,10.0,21.0,15,10,9,23.0,12.0,10.0,6.0,15.0,9.0,8.0,6.0,15.0,10.0,9.0,10.0,6.0,4.0,7.0,11.0,7.0,15.0,8,11.0,5.0,4,6.0,4.0,8.0,12,12.0,12.0,15.0,16,12.0,11.0,10.0,17.0,2.0,8.0,10.0,3.0,7.0,6.0,15.0,7,6,5.0,10.0,4.0,10.0,7,6.0,9.0,9.0,9.0,5.0
2020-07-15,13.0,11,15.0,13.0,15.0,14.0,15.0,20.0,17.0,15.0,11.0,21.0,13,11,10,21.0,13.0,7.0,7.0,16.0,14.0,10.0,5.0,21.0,15.0,8.0,13.0,8.0,6.0,9.0,14.0,9.0,21.0,7,12.0,7.0,5,5.0,5.0,9.0,14,14.0,13.0,19.0,15,12.0,18.0,11.0,18.0,5.0,7.0,11.0,3.0,7.0,6.0,17.0,7,7,7.0,7.0,4.0,12.0,9,13.0,7.0,16.0,7.0,7.0
2020-07-16,13.0,12,13.0,10.0,13.0,12.0,13.0,22.0,16.0,14.0,10.0,21.0,14,10,10,24.0,14.0,5.0,5.0,16.0,11.0,8.0,6.0,18.0,11.0,7.0,17.0,12.0,9.0,8.0,12.0,6.0,15.0,8,13.0,5.0,6,5.0,4.0,8.0,12,17.0,13.0,23.0,14,14.0,10.0,14.0,18.0,8.0,10.0,11.0,2.0,10.0,6.0,16.0,9,8,7.0,10.0,5.0,14.0,7,13.0,7.0,10.0,9.0,7.0
2020-07-17,14.0,10,17.0,13.0,11.0,7.0,15.0,14.0,16.0,15.0,13.0,23.0,12,9,9,20.0,13.0,11.0,8.0,19.0,8.0,17.0,7.0,14.0,12.0,9.0,13.0,11.0,7.0,6.0,12.0,9.0,15.0,8,11.0,5.0,7,7.0,7.0,11.0,13,14.0,13.0,21.0,14,12.0,9.0,8.0,15.0,2.0,11.0,12.0,2.0,9.0,7.0,16.0,8,9,7.0,8.0,4.0,12.0,8,8.0,6.0,10.0,12.0,5.0
2020-07-18,16.0,13,16.0,13.0,15.0,13.0,16.0,20.0,20.0,16.0,18.0,22.0,15,12,10,25.0,14.0,11.0,9.0,16.0,15.0,10.0,12.0,24.0,15.0,11.0,15.0,11.0,7.0,9.0,18.0,10.0,21.0,11,13.0,5.0,7,7.0,5.0,10.0,12,14.0,12.0,18.0,17,17.0,12.0,9.0,12.0,2.0,6.0,8.0,3.0,11.0,8.0,17.0,8,7,6.0,10.0,6.0,16.0,8,7.0,9.0,14.0,13.0,6.0
2020-07-19,9.0,7,7.0,8.0,10.0,7.0,10.0,13.0,13.0,11.0,6.0,16.0,10,5,5,18.0,11.0,9.0,6.0,12.0,6.0,12.0,10.0,18.0,15.0,12.0,15.0,11.0,6.0,5.0,9.0,9.0,18.0,8,13.0,8.0,6,8.0,5.0,9.0,17,15.0,12.0,15.0,17,16.0,10.0,10.0,14.0,5.0,7.0,7.0,3.0,13.0,6.0,18.0,10,6,6.0,9.0,8.0,13.0,9,9.0,6.0,9.0,7.0,5.0
2020-07-20,19.0,11,15.0,14.0,15.0,12.0,15.0,23.0,21.0,21.0,14.0,22.0,16,10,11,22.0,14.0,18.0,14.0,20.0,15.0,17.0,15.0,22.0,16.0,13.0,16.0,10.0,8.0,11.0,15.0,12.0,16.0,10,14.0,14.0,7,6.0,4.0,9.0,18,10.0,12.0,17.0,15,16.0,12.0,13.0,18.0,3.0,8.0,11.0,4.0,9.0,6.0,20.0,12,7,7.0,11.0,8.0,12.0,6,10.0,10.0,7.0,9.0,9.0
2020-07-21,15.0,13,17.0,15.0,18.0,11.0,16.0,20.0,20.0,16.0,15.0,23.0,14,12,9,23.0,18.0,15.0,11.0,15.0,14.0,14.0,10.0,24.0,15.0,13.0,14.0,12.0,9.0,13.0,11.0,13.0,12.0,16,12.0,6.0,8,10.0,8.0,14.0,18,14.0,13.0,19.0,14,15.0,10.0,16.0,17.0,3.0,7.0,10.0,5.0,8.0,6.0,19.0,15,10,8.0,8.0,8.0,10.0,11,9.0,10.0,10.0,8.0,8.0
2020-07-22,18.0,14,17.0,16.0,16.0,16.0,16.0,23.0,24.0,19.0,18.0,24.0,17,13,12,24.0,17.0,16.0,12.0,20.0,19.0,16.0,12.0,20.0,16.0,12.0,13.0,14.5,13.0,16.0,16.0,12.0,18.0,20,14.0,6.0,6,8.0,4.0,10.0,15,15.0,13.0,19.0,16,14.0,13.0,12.0,13.0,5.0,9.0,12.0,4.0,11.0,6.0,19.0,9,9,7.0,9.0,7.0,16.0,7,6.0,10.0,7.0,11.0,7.0
2020-07-23,12.0,10,14.0,12.0,13.0,14.636363636363637,14.0,21.0,18.0,13.0,12.0,22.0,13,7,9,21.0,14.0,12.0,11.0,18.0,14.0,19.0,13.0,20.0,12.0,12.0,13.0,9.0,9.0,10.0,13.0,12.0,16.0,12,13.0,7.0,9,10.0,9.0,12.0,23,15.0,13.0,17.0,20,15.0,15.0,8.0,14.0,4.0,11.0,12.0,4.0,13.0,8.0,16.0,17,10,7.0,13.0,7.0,22.0,8,6.0,8.0,10.0,13.0,6.0
2020-07-24,14.0,10,11.0,11.0,15.0,11.0,13.0,22.0,20.0,17.0,12.0,22.0,17,10,10,22.0,13.0,13.0,13.0,22.0,11.0,11.0,14.0,23.0,15.0,11.0,14.0,8.0,8.0,10.0,10.0,10.0,15.0,7,16.0,9.0,15,16.0,12.0,21.0,19,12.0,12.0,15.0,22,17.0,10.0,9.0,13.0,3.0,13.0,13.0,5.0,16.0,11.0,18.0,15,16,8.0,15.0,7.0,16.0,7,7.0,11.0,16.0,10.0,8.0
2020-07-25,14.0,11,14.0,14.0,14.0,12.0,14.0,18.0,19.0,17.0,14.0,21.0,13,9,9,20.0,14.0,14.0,14.0,15.0,3.0,13.0,13.0,23.0,13.0,9.0,14.0,13.0,7.0,8.0,9.0,11.0,8.0,12,15.0,10.0,16,15.0,15.0,19.0,21,11.0,11.0,13.0,18,15.0,10.0,9.0,13.0,3.0,16.0,15.0,6.0,15.0,12.0,19.0,19,17,6.0,12.0,5.0,10.0,11,6.0,8.0,13.0,10.0,8.0
2020-07-26,15.0,8,9.0,11.0,12.0,11.0,12.0,19.0,18.0,15.0,11.0,21.0,13,8,8,20.0,12.0,11.0,9.0,15.0,7.0,16.0,10.0,18.0,13.0,7.0,10.0,10.0,4.0,5.0,8.0,8.0,9.0,7,21.0,15.0,16,17.0,12.0,18.0,21,9.0,14.0,14.0,16,14.0,7.0,9.0,12.0,3.0,13.0,16.0,5.0,13.0,12.0,20.0,16,18,5.0,11.0,6.0,14.0,6,8.0,8.0,13.0,10.0,6.0
2020-07-27,9.0,5,8.0,8.0,9.0,4.0,9.0,14.0,14.0,9.0,5.0,17.0,7,4,3,18.0,10.0,7.0,5.0,11.0,7.0,13.0,11.0,16.0,13.0,8.0,10.0,5.0,5.0,5.0,8.0,6.0,9.0,7,18.0,11.0,18,18.0,15.0,22.0,18,12.0,16.0,18.0,17,14.0,9.0,9.0,14.0,3.0,13.0,14.0,8.0,18.0,12.0,20.0,21,16,9.0,14.0,4.0,12.0,9,13.0,7.0,22.0,9.0,4.0
2020-07-28,14.0,6,8.0,8.0,11.0,6.0,10.0,17.0,15.0,13.0,8.0,17.0,10,6,7,20.0,11.0,10.0,6.0,10.0,7.0,,8.0,11.0,12.0,8.0,12.0,6.0,5.0,5.0,7.0,5.0,12.0,8,12.0,6.0,6,8.0,7.0,12.0,16,13.0,16.0,25.0,17,14.0,9.0,9.0,15.0,3.0,9.0,10.0,3.0,15.0,9.0,12.0,9,8,6.0,13.0,5.0,10.0,5,16.0,7.0,14.0,6.0,7.0
2020-07-29,12.0,9,12.0,10.0,12.0,9.0,12.0,22.0,17.0,13.0,11.0,21.0,12,10,9,22.0,15.0,10.0,6.0,12.0,10.0,,7.0,16.0,10.0,9.0,18.0,7.0,8.0,5.0,11.0,9.0,15.0,8,13.0,9.0,6,5.0,7.0,6.0,10,12.0,15.0,16.0,15,15.0,10.0,11.0,14.0,3.0,7.0,9.0,3.0,8.0,7.0,18.0,7,5,8.0,9.0,5.0,15.0,7,6.0,7.0,10.0,9.0,6.0
2020-07-30,11.0,9,12.0,8.0,9.0,9.0,10.0,22.0,16.0,13.0,6.0,18.0,11,9,8,21.0,13.0,8.0,5.0,15.0,11.0,6.0,8.0,16.0,12.0,6.0,10.0,7.0,8.0,6.0,11.0,7.0,15.0,8,13.0,10.0,6,4.0,4.0,7.0,11,13.0,12.0,16.0,12,11.0,9.0,12.0,17.0,5.0,8.0,7.0,3.0,7.0,7.0,17.0,6,6,7.0,6.0,4.0,13.0,4,9.0,4.0,10.0,7.0,5.0
2020-07-31,10.0,8,10.0,7.0,12.0,6.0,10.0,20.0,14.0,10.0,6.0,20.0,11,9,6,22.0,12.0,8.0,5.0,15.0,7.0,7.0,7.0,17.0,16.0,5.0,11.0,7.0,6.0,7.0,10.0,7.0,11.0,7,14.0,9.0,8,9.0,5.0,11.0,14,12.0,13.0,17.0,13,14.0,11.0,9.0,13.0,5.0,8.0,8.0,4.0,10.0,6.0,22.0,8,6,8.0,7.0,4.0,17.0,7,5.0,5.0,11.0,6.0,5.0
