Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,84T,46T,47T,72T,82T,83T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,35T,36T,37T,38T,39T,40T,41T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,43T,44T,62T,63T,78T,80T
2020_07_28,14.0,6,8.0,8.0,11.0,6.0,10.0,17.0,15.0,13.0,8.0,17.0,10,6,7,20.0,11.0,10.0,6.0,10.0,7.0,14.0,7.0,8.0,11.0,12.0,8.0,5,7.0,17,14.0,13.0,14.0,6.0,12.0,6.0,5.0,5.0,7.0,5.0,12.0,8,9.0,6.0,10.0,12.0,6.0,6,8.0,7.0,12.0,16,9.0,10.0,3.0,15.0,9.0,12.0,9,8,5.0,13.0,16.0,25.0,9.0,15.0,3.0,16.0
2020_07_29,12.0,9,12.0,10.0,12.0,9.0,12.0,22.0,17.0,13.0,11.0,21.0,12,10,9,22.0,15.0,10.0,6.0,12.0,10.0,6.0,7.0,7.0,16.0,10.0,9.0,7,6.0,15,15.0,9.0,10.0,9.0,18.0,7.0,8.0,5.0,11.0,9.0,15.0,8,10.0,8.0,15.0,13.0,9.0,6,5.0,7.0,7.666666666666667,10,7.0,9.0,3.0,8.0,7.0,18.0,7,5,5.0,12.0,15.0,16.0,11.0,14.0,3.0,6.0
2020_07_30,11.0,9,12.0,8.0,9.0,9.0,10.0,22.0,16.0,13.0,6.0,18.0,11,9,8,21.0,13.0,8.0,5.0,15.0,11.0,6.0,4.0,8.0,16.0,12.0,6.0,4,5.0,12,11.0,6.0,10.0,7.0,10.0,7.0,8.0,6.0,11.0,7.0,15.0,8,9.0,7.0,13.0,13.0,10.0,6,4.0,4.0,7.0,11,8.0,7.0,3.0,7.0,7.0,17.0,6,6,4.0,13.0,12.0,16.0,12.0,17.0,5.0,9.0
2020_07_31,10.0,8,10.0,7.0,12.0,6.0,10.0,20.0,14.0,10.0,6.0,20.0,11,9,6,22.0,12.0,8.0,5.0,15.0,7.0,7.0,5.0,7.0,17.0,16.0,5.0,7,5.0,13,14.0,7.0,11.0,6.0,11.0,7.0,6.0,7.0,10.0,7.0,11.0,7,11.0,8.0,17.0,14.0,9.0,8,9.0,5.0,11.0,14,8.0,8.0,4.0,10.0,6.0,22.0,8,6,4.0,12.0,13.0,17.0,9.0,13.0,5.0,5.0
2020_08_01,11.0,10,9.0,8.0,8.0,5.0,10.0,20.0,14.0,11.0,6.0,18.0,10,6,7,22.0,12.0,7.0,4.0,13.0,10.0,6.0,4.0,7.0,9.0,13.0,5.0,5,5.0,14,14.0,7.0,7.0,6.0,9.0,7.0,5.0,5.0,8.0,6.0,15.0,7,8.0,6.0,13.0,15.0,9.0,8,8.0,5.0,10.0,11,10.0,11.0,4.0,8.0,5.5,23.0,11,6,4.0,7.0,12.0,14.0,10.0,13.0,4.0,5.0
2020_08_02,8.0,6,7.0,7.0,7.0,5.0,9.0,14.0,13.0,9.0,5.0,17.0,8,4,5,18.0,10.0,6.0,5.0,11.0,5.0,6.0,5.0,7.0,8.0,12.0,5.0,8,3.0,12,10.0,4.0,3.0,4.0,6.0,7.0,3.0,5.0,12.0,6.0,13.0,10,6.0,3.0,10.0,18.0,12.0,6,6.0,6.0,7.0,10,8.0,9.0,4.0,5.0,5.0,19.0,7,6,4.0,6.0,13.0,13.0,11.0,13.0,6.0,4.0
2020_08_03,8.0,6,8.0,9.0,9.0,4.0,9.0,18.0,13.0,8.0,4.0,13.0,8,7,5,17.0,11.0,6.0,4.0,12.0,5.0,5.0,4.0,6.0,8.0,10.0,6.0,6,4.0,12,8.0,6.0,6.0,4.0,7.0,7.0,7.0,6.0,7.0,6.0,9.0,11,5.0,4.0,11.333333333333334,13.0,5.0,3,5.0,4.0,7.0,7,4.0,7.0,3.0,5.0,4.0,13.0,5,4,4.0,8.0,13.0,20.0,17.0,19.0,5.0,14.0
2020_08_04,8.0,6,9.0,9.0,10.0,6.0,10.0,18.0,15.0,11.0,4.0,16.0,11,7,6,19.0,13.0,7.0,5.0,11.0,4.0,9.0,5.0,9.0,10.0,10.0,6.0,9,4.0,13,10.0,8.0,7.0,4.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,8,7.0,5.0,9.0,11.0,6.0,4,4.0,4.0,9.0,10,6.0,7.0,3.0,7.0,4.0,11.0,8,5,5.0,9.0,16.0,36.0,25.0,26.0,10.0,24.0
2020_08_05,11.0,9,9.0,11.0,10.0,7.0,11.0,22.0,18.0,13.0,9.0,20.0,13,11,9,18.0,17.0,9.0,,16.0,8.0,9.0,4.0,7.0,8.0,9.0,6.0,5,4.0,12,10.0,8.0,7.0,7.0,8.0,6.0,4.0,9.0,13.0,8.0,11.0,7,7.0,5.0,11.0,11.0,5.0,6,9.0,5.0,8.0,9,6.0,8.0,3.0,8.0,6.0,15.0,8,6,5.0,12.0,18.0,31.0,21.0,22.0,12.0,23.0
2020_08_06,14.0,10,14.0,15.0,14.0,10.0,14.0,22.0,19.0,17.0,12.0,22.0,14,13,11,23.0,12.0,12.0,7.0,20.0,11.0,10.0,7.0,8.0,19.0,15.0,7.0,10,5.0,15,14.0,7.0,5.0,8.0,13.0,7.0,7.0,8.0,14.0,7.0,14.0,8,11.0,7.0,16.0,15.0,9.0,6,6.0,5.0,8.0,8,6.0,9.0,4.0,7.0,4.0,22.0,8,7,5.0,19.0,21.0,29.0,19.0,24.0,12.0,23.0
2020_08_07,17.0,12,9.0,16.0,13.0,12.0,15.0,22.0,20.0,19.0,13.0,22.0,16,11,11,25.0,16.0,14.0,8.0,25.0,12.0,11.0,8.0,11.0,19.0,15.0,10.0,9,7.0,15,16.0,9.0,8.0,5.0,12.0,8.0,8.0,7.0,15.0,10.0,11.0,8,9.0,7.0,12.0,17.0,9.0,5,9.0,6.0,9.0,12,7.0,10.0,3.0,9.0,6.0,22.0,8,7,3.0,14.0,20.0,29.0,16.0,20.0,9.0,18.0
2020_08_08,13.0,8,12.0,12.0,14.0,8.0,13.0,19.0,15.0,15.0,10.0,20.0,14,10,8,19.0,11.0,11.0,7.0,18.0,10.0,9.0,7.0,9.0,15.0,13.0,9.0,10,8.0,15,13.0,9.0,12.0,8.0,8.0,7.0,5.0,7.0,9.0,7.0,11.0,7,7.0,5.0,11.0,12.0,6.0,4,7.0,4.0,8.0,16,7.0,5.0,3.0,10.0,5.0,18.0,9,6,3.0,9.0,14.0,29.0,17.0,21.0,15.0,19.0
2020_08_09,9.0,4,10.0,12.0,10.0,5.0,10.0,15.0,12.0,10.0,5.0,19.0,9,11,6,19.0,9.0,8.0,7.0,16.0,5.0,14.0,4.0,10.0,12.0,10.0,10.0,5,5.0,14,12.0,8.0,9.0,5.0,11.0,5.0,6.0,5.0,10.0,6.0,10.0,5,8.0,6.0,10.0,13.0,6.0,5,8.0,7.0,10.0,8,7.0,9.0,3.0,12.0,9.0,17.0,12,8,4.0,7.0,12.0,17.0,21.0,21.0,14.0,9.0
2020_08_10,10.0,6,10.0,9.0,10.0,7.0,15.0,20.0,14.0,11.0,5.0,15.0,9,11,6,18.0,11.0,8.0,7.0,15.0,9.0,7.0,6.0,10.0,12.0,11.0,6.0,9,5.0,15,10.0,8.0,8.0,5.0,11.0,5.0,6.0,5.0,10.0,6.0,9.0,5,7.0,6.0,10.0,17.0,9.0,4,9.0,6.0,10.0,8,9.0,12.0,3.0,11.0,10.0,20.0,12,8,3.0,8.0,13.0,15.0,17.0,21.0,18.0,11.0
2020_08_11,11.0,8,10.0,11.0,10.0,6.0,11.666666666666666,20.0,15.0,11.0,6.0,19.0,13,19,8,19.0,12.0,10.0,7.0,14.0,6.0,11.0,6.0,11.0,18.0,16.0,9.0,6,4.0,14,14.0,7.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0,7.0,10.0,5,11.0,6.0,13.0,15.0,9.0,5,6.0,4.0,9.0,8,9.0,10.0,3.0,9.0,8.0,19.0,7,6,5.0,11.0,14.0,15.0,15.0,22.0,14.0,10.0
2020_08_12,11.0,6,9.0,10.0,10.0,5.0,10.0,18.0,13.0,12.0,5.0,19.0,10,9,7,21.0,11.0,10.0,,14.0,7.0,8.0,5.0,10.0,12.0,12.0,8.0,9,5.0,13,12.0,7.0,6.0,6.0,8.0,9.0,7.0,7.0,6.0,8.0,8.0,5,9.0,5.0,12.0,14.0,8.0,6,5.0,4.0,10.0,9,5.0,6.0,4.0,8.0,7.0,16.0,8,6,5.0,13.0,14.0,15.0,11.0,17.0,9.0,7.0
2020_08_13,13.0,10,12.0,12.0,13.0,7.0,13.0,21.0,18.0,15.0,10.0,18.0,12,12,10,20.0,13.333333333333334,13.0,,16.0,7.0,11.0,7.0,9.0,11.0,11.0,9.0,5,6.0,13,10.0,6.0,7.0,5.0,11.0,8.0,7.0,7.0,7.0,7.0,10.0,8,8.0,7.0,9.0,15.0,10.0,5,5.0,3.0,9.0,7,7.0,8.0,5.0,9.0,5.0,16.0,7,6,6.0,6.0,14.0,11.0,10.0,17.0,4.0,6.0
2020_08_14,15.0,10,12.0,13.0,15.0,10.0,14.0,23.0,20.0,19.0,13.0,22.0,16,18,14,23.0,15.0,15.0,9.0,24.0,11.0,16.0,10.0,9.0,15.0,12.0,11.0,11,8.0,12,13.0,7.0,5.0,6.0,8.0,7.0,10.0,11.0,,10.0,13.0,11,8.0,6.0,11.0,12.0,5.0,4,5.0,4.0,10.0,12,8.0,9.0,4.0,7.0,5.0,16.0,9,7,7.0,11.0,14.0,16.0,15.0,17.0,4.0,7.0
2020_08_15,17.0,13,16.0,15.0,16.0,11.0,17.0,19.0,21.0,20.0,16.0,23.0,16,19,15,23.0,15.0,14.0,,19.0,9.0,21.0,10.0,12.0,20.0,17.0,10.0,8,7.0,14,12.0,10.0,6.0,9.0,12.0,14.0,12.0,12.0,13.0,12.0,14.0,13,8.0,6.0,12.0,15.0,10.0,5,5.0,5.0,11.0,12,22.0,8.0,5.0,7.0,4.0,16.0,9,6,6.0,16.0,19.0,22.0,18.0,21.0,8.0,11.0
2020_08_16,13.0,9,15.0,13.0,13.0,10.0,15.0,21.0,18.0,14.0,12.0,22.0,12,16,8,22.0,13.0,14.0,12.0,21.0,11.0,16.0,12.0,13.0,17.0,15.0,12.0,12,8.0,17,16.0,10.0,6.0,8.0,16.0,13.0,10.0,13.0,11.0,11.0,15.0,9,10.0,8.0,13.0,17.0,11.0,6,5.0,4.0,9.0,13,8.0,10.0,4.0,8.0,4.0,20.0,9,7,11.0,14.0,23.0,22.0,15.0,19.0,11.0,16.0
2020_08_17,16.0,13,18.0,15.0,16.0,12.0,18.0,20.0,22.0,19.0,15.0,22.0,17,14,14,23.0,17.0,13.0,11.0,22.0,14.0,13.0,12.0,14.0,21.0,20.0,13.0,11,13.0,19,16.0,14.0,10.0,10.0,15.0,11.0,11.0,11.0,19.0,13.0,18.0,11,13.0,10.0,15.0,18.0,12.0,9,9.0,7.0,13.0,15,10.0,14.0,7.0,12.0,6.0,22.0,12,12,10.0,17.0,18.0,22.0,14.0,20.0,10.0,18.0
2020_08_18,18.0,15,22.0,16.0,19.0,15.0,20.0,23.0,23.0,20.0,18.0,23.0,18,17,19,23.0,22.0,17.0,13.0,22.0,16.0,18.0,13.0,17.0,25.0,19.0,14.0,14,12.0,18,18.0,14.0,9.0,12.0,17.0,14.0,14.0,14.0,18.0,15.0,22.0,13,14.0,12.0,19.0,17.0,13.0,10,7.0,6.0,13.0,14,9.0,9.0,8.0,9.0,8.0,26.0,10,9,10.0,21.0,18.0,22.0,17.0,21.0,12.0,12.0
2020_08_19,17.0,14,16.0,15.0,16.0,12.0,18.0,23.0,20.0,20.0,16.0,23.0,18,17,15,23.0,17.0,15.0,14.0,23.0,15.0,22.0,12.0,16.0,25.0,22.0,12.0,12,13.0,15,19.0,12.0,9.0,9.0,20.0,14.0,14.0,13.0,17.0,14.0,23.0,13,16.0,12.0,24.0,19.0,16.0,8,7.0,9.0,12.0,13,7.0,10.0,8.0,9.0,7.0,23.0,11,8,8.0,20.0,15.0,22.0,13.0,18.0,11.0,10.0
2020_08_20,23.0,16,21.0,21.0,23.0,18.0,21.0,25.0,27.0,24.0,19.0,28.0,20,18,15,27.0,18.0,21.0,17.0,25.0,17.0,22.0,16.0,21.0,32.0,23.0,15.0,13,11.0,15,20.0,10.0,5.0,10.0,20.0,10.0,13.0,14.0,13.0,16.0,17.0,16,15.0,11.0,18.0,17.0,13.0,6,6.0,7.0,10.0,16,8.0,10.0,6.0,9.0,5.0,19.0,8,8,10.0,17.0,19.0,20.0,17.0,21.0,11.0,12.0
2020_08_21,15.0,14,10.0,13.0,14.0,13.0,15.0,25.0,21.0,18.0,14.0,24.0,15,15,14,25.0,17.0,14.0,11.0,20.0,17.0,16.0,10.0,20.0,26.0,25.0,10.0,8,9.0,15,20.0,6.0,5.0,11.0,17.0,12.0,13.0,12.0,15.0,13.0,19.0,12,15.0,13.0,17.0,16.0,10.0,5,3.0,4.0,8.0,12,7.0,9.0,4.0,5.0,3.0,17.0,5,5,7.0,17.0,15.0,22.0,18.0,18.0,13.0,13.0
2020_08_22,16.0,12,9.0,11.0,13.0,9.0,13.0,21.0,18.0,16.0,11.0,20.0,15,10,11,21.0,14.0,12.0,8.0,17.0,13.0,10.0,8.0,9.0,15.0,13.0,8.0,9,8.0,14,14.0,7.0,6.0,11.0,14.0,9.0,14.0,9.0,9.0,10.0,16.0,8,10.0,8.0,12.0,11.0,7.0,4,3.0,3.0,8.0,10,6.0,7.0,3.0,4.0,5.0,13.0,4,4,4.0,15.0,17.0,20.0,12.0,16.0,9.0,8.0
2020_08_23,13.0,9,12.0,9.0,12.0,9.0,13.0,18.0,17.0,16.0,12.0,19.0,13,9,11,20.0,11.0,12.0,7.0,15.0,13.0,11.0,7.0,7.0,11.0,12.0,8.0,6,7.0,13,10.0,7.0,5.0,9.0,12.0,6.0,8.0,7.0,8.0,9.0,9.0,8,7.0,7.0,10.0,11.0,4.0,5,4.0,3.0,7.0,9,5.0,7.0,3.0,5.0,5.0,12.0,5,4,6.0,13.0,16.0,15.333333333333334,16.0,18.0,10.0,10.0
2020_08_24,16.0,12,14.0,13.0,13.0,12.0,15.0,21.0,19.0,18.0,12.0,22.0,16,15,13,22.0,16.0,13.0,10.0,20.0,13.0,11.0,10.0,14.0,24.0,18.0,11.0,11,8.0,15,16.0,8.0,6.0,9.0,15.0,9.0,10.0,9.0,11.0,12.0,17.0,10,11.0,9.0,15.0,15.0,10.0,7,5.0,5.0,10.0,13,9.0,7.0,4.0,8.0,6.0,23.0,8,7,8.0,15.0,16.0,19.0,14.0,19.0,9.0,10.0
2020_08_25,15.0,12,11.0,13.0,15.0,11.0,15.0,21.0,20.0,18.0,14.0,20.0,16,14,11,23.0,17.0,14.0,11.0,19.0,13.0,18.0,10.0,20.0,32.0,25.0,12.0,10,10.0,16,22.0,10.0,9.0,17.0,17.0,10.0,10.0,12.0,13.0,15.0,23.0,14,18.0,14.0,19.0,21.0,14.0,8,5.0,7.0,14.0,15,9.0,10.0,6.0,10.0,9.0,26.0,11,9,9.0,17.0,17.0,19.666666666666668,19.0,20.0,6.0,10.0
2020_08_26,14.0,11,10.0,11.0,13.0,10.0,14.0,21.0,19.0,15.0,10.0,20.0,14,10,9,20.0,15.0,11.0,9.0,18.0,10.0,12.0,9.0,16.0,31.0,22.0,10.0,11,9.0,19,24.0,11.0,9.0,19.0,19.0,10.0,9.0,12.0,12.0,12.0,11.0,12,18.0,10.0,21.0,16.0,11.0,9,7.0,7.0,11.0,22,8.0,5.0,5.0,9.0,7.0,23.0,11,8,9.0,18.0,14.0,19.666666666666668,19.0,18.0,10.0,10.0
2020_08_27,12.0,10,9.0,11.0,10.0,8.0,14.0,22.0,18.0,14.0,12.0,20.0,11,10,8,23.0,16.0,11.0,12.0,17.0,11.0,13.0,7.0,14.0,19.0,21.0,8.0,9,8.0,16,21.0,9.0,8.0,13.0,20.0,8.0,8.0,8.0,10.0,10.0,10.0,9,16.0,13.0,21.0,13.0,8.0,7,5.0,6.0,11.0,14,7.0,8.0,5.0,7.0,8.0,22.0,8,7,9.0,11.0,15.0,18.0,20.0,21.0,11.0,11.0
2020_08_28,13.0,12,12.0,13.0,13.0,12.0,13.0,21.0,21.0,17.0,11.0,21.0,17,13,12,25.0,17.0,12.0,8.0,18.0,13.0,12.0,7.0,11.0,21.0,17.0,8.0,9,9.0,20,14.0,14.0,11.0,10.0,15.0,8.0,11.0,7.0,10.0,13.0,23.0,10,16.0,9.0,18.0,17.0,12.0,10,6.0,7.0,12.0,12,10.0,12.0,6.0,12.0,8.0,24.0,12,10,7.0,13.0,12.0,12.666666666666666,19.0,20.0,12.0,10.0
2020_08_29,17.0,13,11.0,15.0,15.0,12.0,14.5,21.0,20.0,17.0,14.0,22.0,15,11,13,21.0,17.333333333333332,14.0,11.0,22.0,11.0,16.0,8.0,12.0,22.0,15.0,8.0,10,9.0,23,16.0,16.0,12.0,11.0,14.0,15.0,13.0,10.0,11.0,12.0,22.0,10,12.0,8.0,19.0,16.0,8.0,6,7.0,6.0,11.0,16,11.0,9.0,6.0,13.0,9.0,20.0,11,10,9.0,13.0,14.0,15.666666666666666,17.0,20.0,15.0,7.0
2020_08_30,17.0,15,15.0,16.0,17.0,14.0,18.0,22.0,24.0,20.0,17.0,23.0,19,14,14,22.0,13.333333333333334,16.0,12.0,18.0,17.0,18.0,13.0,16.0,24.0,17.0,14.0,12,10.0,20,20.0,15.0,10.0,12.0,14.0,11.0,7.0,10.0,9.0,14.0,20.0,12,11.0,10.0,15.0,16.0,9.0,8,7.0,9.0,12.0,19,10.0,12.0,6.0,15.0,9.0,17.0,13,12,11.0,11.0,15.0,18.0,18.0,20.0,16.0,5.0
2020_08_31,19.0,10,11.0,12.0,14.0,8.0,15.0,20.0,18.0,15.0,11.0,19.0,13,9,8,21.0,11.0,13.0,11.0,14.0,12.0,15.0,13.0,15.0,23.0,16.0,15.0,14,9.0,24,16.0,15.0,16.0,11.0,13.0,9.0,9.0,7.0,11.0,12.0,23.0,13,12.0,8.0,16.0,20.0,12.0,12,12.0,12.0,18.0,20,16.0,12.0,6.0,17.0,11.0,22.0,21,16,14.0,11.0,13.0,24.0,20.0,20.0,11.0,10.0
2020_09_01,14.0,14,11.0,10.0,12.0,8.0,15.0,20.0,19.0,15.0,14.0,21.0,15,14,11,24.0,16.0,10.0,7.0,15.0,18.0,18.0,9.0,12.0,13.0,13.0,13.0,11,8.0,20,13.0,12.0,21.0,12.0,16.0,10.0,10.0,13.0,13.0,9.0,30.0,9,11.0,7.0,15.0,19.0,13.0,13,12.0,10.0,17.0,11,13.0,12.0,6.0,16.0,10.0,22.0,15,14,8.0,12.0,15.0,22.0,15.0,18.0,9.0,13.0
2020_09_02,23.0,20,22.0,17.0,21.0,13.0,23.0,29.0,27.0,23.0,19.0,34.0,22,19,17,33.0,21.0,17.0,12.0,21.0,14.0,9.0,11.0,14.0,23.0,20.0,9.0,9,8.0,21,16.0,13.0,25.0,12.0,16.0,13.0,12.0,10.0,9.0,15.0,32.0,16,18.0,10.0,20.0,21.0,17.0,13,12.0,9.0,16.0,11,18.0,19.0,9.0,16.0,12.0,27.0,15,13,5.0,13.0,20.0,19.333333333333332,15.0,19.0,11.0,17.0
2020_09_03,16.0,15,17.0,14.0,18.0,10.0,19.0,28.0,22.0,19.0,14.0,27.0,17,16,16,27.0,18.0,14.0,9.0,16.0,12.0,12.0,7.0,13.0,34.0,16.0,9.0,8,7.0,24,19.0,18.0,25.0,18.0,15.0,12.0,10.0,9.0,13.0,10.0,29.0,12,14.0,9.0,18.0,24.0,19.0,17,13.0,10.0,19.0,10,21.0,22.0,10.0,16.0,16.0,30.0,17,19,8.0,13.0,18.0,23.0,16.0,18.0,8.0,11.0
2020_09_04,15.0,12,12.0,13.0,15.0,12.0,14.0,21.0,19.0,16.0,13.0,20.0,15,12,8,20.0,15.0,13.0,11.0,22.0,9.0,14.0,10.0,19.0,30.0,21.0,9.0,7,5.0,23,18.0,17.0,19.0,12.0,14.0,11.0,9.0,8.0,10.0,12.0,24.0,11,10.0,11.0,18.0,26.0,21.0,17,12.0,11.0,21.0,16,22.0,24.0,11.0,13.0,11.0,28.0,16,16,8.0,12.0,12.0,21.0,15.0,17.0,5.0,6.0
2020_09_05,13.0,9,9.0,10.0,14.0,9.0,13.0,18.0,17.0,14.0,11.0,20.0,11,7,7,18.0,14.0,10.0,8.0,16.0,8.0,14.0,12.0,17.0,22.0,18.0,11.0,11,6.0,24,17.0,18.0,20.0,11.0,13.0,8.0,6.0,5.0,8.0,11.0,20.0,12,9.0,8.0,17.0,24.0,19.0,16,10.0,10.0,17.0,18,20.0,19.0,10.0,17.0,13.0,26.0,19,16,10.0,9.0,10.0,21.0,15.0,15.0,4.0,8.0
2020_09_06,10.0,7,7.0,9.0,11.0,5.0,10.0,17.0,15.0,12.0,8.0,18.0,11,6,6,18.0,11.0,9.0,5.0,12.0,7.0,9.0,8.0,8.0,14.0,10.0,8.0,7,6.0,14,15.0,15.0,19.0,9.0,14.0,7.0,7.0,9.0,9.0,9.0,19.0,7,10.0,7.0,14.0,18.0,15.0,11,10.0,10.0,17.0,12,16.0,12.0,5.0,15.0,12.0,19.0,15,12,6.0,10.0,11.0,20.0,11.0,14.0,5.0,6.0
2020_09_07,12.0,8,8.0,7.0,10.0,6.0,10.0,20.0,15.0,13.0,8.0,20.0,12,7,7,19.0,12.0,10.0,6.0,12.0,10.0,8.0,6.0,5.0,10.0,10.0,7.0,6,6.0,14,14.0,9.0,10.0,9.0,14.0,7.0,6.0,5.0,8.0,8.0,22.0,11,10.0,6.0,10.0,16.0,14.0,7,5.0,7.0,9.0,8,13.0,10.0,5.0,10.0,8.0,19.0,7,9,4.0,12.0,11.0,22.0,12.0,19.0,8.0,10.0
2020_09_08,14.0,8,11.0,11.0,12.0,8.0,14.0,23.0,18.0,15.0,10.0,20.0,11,10,7,21.0,14.0,11.0,8.0,20.0,13.0,12.0,6.0,7.0,15.0,11.0,8.0,6,6.0,14,14.0,7.0,5.0,11.0,13.0,7.0,5.0,6.0,8.0,10.0,21.0,10,10.0,5.0,12.0,17.0,11.0,9,6.0,5.0,10.0,7,6.0,10.0,5.0,6.0,7.333333333333333,19.0,12,6,4.0,8.0,11.0,22.0,16.0,18.0,7.0,12.0
2020_09_09,21.0,15,16.0,15.0,21.0,12.0,17.0,23.0,23.0,20.0,16.0,26.0,18,15,13,27.0,15.0,14.0,12.0,20.0,22.0,15.0,8.0,13.0,20.0,14.0,9.0,7,7.0,19,15.0,7.0,8.0,14.0,13.0,8.0,6.0,3.0,11.0,9.0,28.0,12,13.0,5.0,13.0,12.0,5.0,4,5.0,4.0,9.0,12,7.0,8.0,3.0,6.0,7.0,15.0,8,6,4.0,10.0,12.0,21.0,14.0,16.0,5.0,9.0
2020_09_10,13.0,10,13.0,14.0,16.0,11.0,18.0,26.0,19.0,17.0,14.0,25.0,15,10,10,19.0,13.0,13.0,9.0,20.0,12.0,17.0,9.0,18.0,22.0,18.0,8.0,7,5.0,21,18.0,7.0,7.0,9.0,15.0,9.0,6.0,5.0,9.0,12.0,24.0,10,14.0,6.0,15.0,14.0,7.0,5,7.0,4.0,9.0,12,6.0,10.0,4.0,8.0,6.0,18.0,11,7,6.0,8.0,11.0,22.0,13.0,15.0,4.0,6.0
2020_09_11,10.0,7,8.0,11.0,11.0,6.0,12.0,19.0,16.0,10.0,9.0,20.0,10,4,5,19.0,12.0,8.0,8.0,10.0,5.0,17.0,8.0,14.0,25.0,16.0,9.0,8,7.0,19,18.0,12.0,9.0,11.0,13.0,7.0,6.0,4.0,13.0,9.0,13.0,9,8.0,6.0,13.0,15.333333333333334,9.666666666666666,5,6.0,5.0,9.0,14,8.0,10.0,4.0,10.0,8.0,16.0,10,7,7.0,11.0,10.0,22.0,9.0,10.0,3.0,4.0
2020_09_12,12.0,5,8.0,10.0,12.0,6.0,11.0,19.0,15.0,11.0,8.0,21.0,10,6,6,19.0,11.0,10.0,10.0,13.0,11.0,13.0,9.0,11.0,22.0,14.0,8.0,7,5.0,18,19.0,10.0,9.0,11.0,11.0,7.0,6.0,5.0,10.0,10.0,14.0,8,8.0,5.0,11.0,14.666666666666666,7.0,7,7.0,5.0,13.0,13,9.0,8.0,4.0,11.0,8.0,17.0,12,11,6.0,9.0,11.0,22.0,9.0,13.0,3.0,5.0
2020_09_13,10.0,6,8.0,10.0,12.0,5.0,10.0,11.0,13.0,10.0,6.0,20.0,8,6,4,19.0,11.0,6.0,8.0,10.0,6.0,12.0,11.0,12.0,19.0,15.0,10.0,11,5.0,18,12.0,11.0,13.0,11.0,13.0,6.0,4.0,6.0,8.0,8.0,12.0,8,9.0,4.0,11.0,15.0,9.0,11,9.0,8.0,15.0,17,10.0,10.0,4.0,14.0,6.0,20.0,15,12,10.0,8.0,12.0,24.0,10.0,12.0,3.0,4.0
2020_09_14,9.0,8,10.0,12.0,12.0,8.0,14.0,18.0,17.0,11.0,8.0,20.0,11,7,6,20.0,12.0,10.0,7.0,11.0,5.0,12.0,7.0,14.0,26.0,18.0,10.0,9,5.0,18,14.0,9.0,14.0,11.0,11.0,6.0,7.0,7.0,12.0,9.0,14.0,10,9.0,8.0,14.0,19.0,13.0,15,12.0,10.0,18.0,21,13.0,12.0,5.0,10.0,7.0,20.0,14,14,7.0,9.0,13.0,19.0,14.0,17.0,5.0,7.0
2020_09_15,15.0,8,10.0,14.0,13.0,8.0,12.0,22.0,17.0,15.0,9.0,24.0,14,9,8,22.0,13.0,11.0,7.0,13.0,13.0,8.0,8.0,10.0,23.0,14.0,8.0,9,5.0,20,18.0,11.0,12.0,8.0,9.0,7.0,7.0,5.0,8.0,7.0,10.0,7,8.0,5.0,14.0,15.0,9.0,5,5.0,5.0,10.0,22,14.0,13.0,5.0,9.0,8.0,17.0,11,10,8.0,10.0,11.0,23.0,12.0,13.0,5.0,6.0
2020_09_16,13.0,11,14.0,12.0,12.0,6.0,14.0,17.0,14.0,13.0,11.0,21.0,12,12,9,22.0,16.0,11.0,10.0,10.0,9.0,11.0,6.0,12.0,23.0,13.0,8.0,7,5.0,19,16.0,13.0,,9.0,10.0,6.0,6.0,6.0,11.0,12.0,12.0,13,9.0,4.0,17.0,15.0,8.0,7,7.0,6.0,12.0,17,12.0,14.0,4.0,12.0,9.0,18.0,16,9,8.0,6.0,11.0,23.0,14.0,17.0,6.0,5.666666666666667
2020_09_17,12.0,9,9.0,10.0,10.0,6.0,11.0,23.0,12.0,15.0,8.0,21.0,12,9,7,21.0,13.0,9.0,7.0,14.0,12.0,13.0,5.0,14.0,28.0,18.0,6.0,7,6.0,23,20.0,16.0,,14.0,12.0,5.0,6.0,5.0,8.0,6.0,10.0,7,10.0,9.0,19.0,15.0,9.0,7,7.0,5.0,13.0,16,9.0,9.0,4.0,12.0,9.0,18.0,17,11,7.0,6.0,12.0,21.0,13.0,14.0,4.0,6.0
2020_09_18,16.0,10,10.0,14.0,12.0,8.0,16.0,22.0,14.0,17.0,11.0,22.0,13,8,10,22.0,14.0,12.0,11.0,16.0,9.0,12.0,7.0,18.0,21.0,19.0,4.0,5,5.0,16,19.0,8.0,7.0,4.0,11.0,5.0,5.0,6.0,7.0,7.0,16.0,4,11.0,7.0,13.0,12.0,7.0,10,8.0,7.0,16.0,17,7.0,8.0,5.0,12.0,8.0,21.0,13,10,11.0,5.0,11.0,22.0,11.0,12.0,3.0,5.0
