Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,13T,14T,16T,17T,18T,19T,20T,21T,22T,24T,25T,26T,27T,41T,79T,81T,84T,28T,29T,30T,31T,32T,33T,34T,60T,71T,74T,77T,35T,36T,37T,38T,39T,40T,57T,58T,67T,68T,69T,70T,73T,75T,76T,42T,44T,62T,63T,78T,43T,80T,46T,47T,72T,82T,83T
2020-05-13,14.0,10,14.0,15.0,13.0,13.0,18.0,25.0,16.0,10.0,13.0,24.0,15,15.0,19.0,8,12,22.0,14.0,19.0,18.0,10.0,30.0,22.0,15.793103448275861,9.0,22,15,14.0,9.0,20.0,15.0,26.0,14.0,13.0,23.0,11,17.0,13.0,18.0,29.0,25.0,19.0,24,21.0,16.0,21.0,16.0,16.0,29.0,17.0,27,18,21.0,14.0,25.0,13.0,17.0,12.666666666666666,12.666666666666666,8.0,6.0,8.0,26,23.0,17.0,31.0,60.0
2020-05-14,13.0,11,19.0,14.0,12.0,13.0,18.0,22.0,15.0,10.0,16.0,24.0,14,14.0,16.0,9,11,22.0,16.0,21.0,16.0,12.0,24.0,19.0,16.0,7.0,19,20,14.0,10.0,22.0,11.0,20.0,11.0,10.0,15.0,15,13.0,12.0,14.0,22.0,22.0,16.0,23,20.0,16.0,22.0,13.0,13.0,21.0,15.0,22,17,17.0,15.0,20.0,11.0,18.0,12.0,12.0,7.0,8.0,10.0,31,25.0,27.0,27.0,69.0
2020-05-15,11.0,9,15.0,11.0,13.0,13.0,15.0,21.0,14.0,9.0,12.0,24.0,12,13.0,14.0,10,8,21.0,12.0,18.0,18.0,11.0,27.0,20.0,15.0,7.0,22,16,11.0,8.0,20.0,11.0,23.0,13.0,7.0,15.2,12,15.0,14.0,13.0,24.0,25.0,16.0,17,20.0,17.0,21.0,25.0,18.0,28.0,16.0,22,23,25.0,23.0,19.0,15.0,18.0,14.0,14.0,9.0,8.0,10.0,27,24.0,28.0,35.0,66.0
2020-05-16,13.0,11,13.0,13.0,14.0,13.0,15.0,23.0,15.0,10.0,11.0,26.0,13,11.0,15.0,9,10,22.0,13.0,19.0,18.0,10.0,23.0,19.0,15.0,9.0,18,20,12.0,9.0,18.0,9.0,19.0,9.0,8.0,15.0,10,16.0,12.0,14.0,22.0,24.0,20.0,20,26.0,21.0,23.0,33.0,20.0,25.0,18.0,28,32,33.0,24.0,14.0,13.0,16.0,12.0,12.0,7.0,12.0,7.0,29,24.0,19.0,26.0,46.0
2020-05-17,13.0,10,12.0,11.0,14.0,14.0,14.0,21.0,14.0,11.0,12.0,22.0,13,14.0,16.0,11,11,24.0,13.0,19.0,18.0,11.0,22.0,19.0,19.0,10.0,19,10,16.0,11.0,17.0,8.0,22.0,8.0,6.0,13.0,9,13.0,10.0,9.0,17.0,33.0,28.0,23,27.0,24.0,24.0,41.0,23.0,26.0,23.0,25,27,39.0,27.0,15.0,14.0,17.0,12.0,12.0,5.0,10.0,7.0,34,20.0,20.0,21.0,34.0
2020-05-18,13.0,10,13.0,13.0,16.0,13.0,13.0,22.0,16.0,11.0,11.0,26.0,15,13.0,15.0,11,10,24.0,14.0,17.0,17.0,9.0,23.0,15.0,15.0,12.0,14,13,14.0,12.0,13.0,7.0,20.0,8.0,7.0,13.0,9,13.0,9.0,12.0,20.0,30.0,25.0,18,23.0,20.0,20.0,24.0,20.0,27.0,19.0,18,24,21.0,26.0,14.0,11.0,15.0,10.0,10.0,4.0,11.0,6.0,22,19.0,18.0,11.0,27.0
2020-05-19,11.0,9,12.0,11.0,10.0,9.0,12.0,23.0,12.0,9.0,8.0,20.0,14,12.0,16.0,8,8,23.0,12.0,14.0,14.0,8.0,21.0,15.0,12.0,8.0,12,7,8.0,7.0,8.0,9.0,19.0,10.0,6.0,11.0,11,9.0,7.0,10.0,22.0,21.0,11.0,11,11.0,8.0,12.0,19.0,12.0,15.0,12.0,12,12,27.0,16.0,9.0,16.0,14.0,12.0,12.0,6.0,12.0,13.0,19,15.0,13.0,12.0,22.0
2020-05-20,16.0,10,13.0,13.0,11.0,14.0,14.0,23.0,15.0,12.0,10.0,22.0,14,14.0,18.0,11,11,23.0,14.0,13.0,12.0,9.0,17.0,14.0,11.0,11.0,17,15,10.0,8.0,12.0,7.0,22.0,10.0,9.0,11.2,9,10.0,8.0,11.0,14.0,20.0,11.0,11,10.0,11.0,13.0,20.0,8.0,18.0,11.0,13,13,18.0,14.0,12.0,14.0,17.0,13.666666666666666,13.666666666666666,10.0,14.0,14.0,22,17.0,12.0,13.0,13.0
2020-05-21,17.0,13,16.0,15.0,15.0,12.0,16.0,26.0,18.0,14.0,13.0,25.0,15,18.0,22.0,13,13,25.0,15.0,20.0,18.0,14.0,22.0,19.0,19.0,12.0,14,14,12.0,11.0,21.0,11.0,21.0,10.0,12.0,24.0,13,13.0,10.0,20.0,17.0,23.0,16.0,15,14.0,9.0,16.0,12.0,13.0,18.0,14.0,14,12,15.0,15.0,15.0,16.0,19.0,13.666666666666666,13.666666666666666,6.0,22.0,14.0,22,22.0,19.0,16.0,13.0
2020-05-22,25.0,22,23.0,22.0,22.0,24.0,23.0,34.0,24.0,21.0,21.0,32.0,24,23.0,25.0,22,21,34.0,23.0,21.0,22.0,17.0,33.0,27.0,20.0,21.0,26,19,19.0,17.0,23.0,15.0,24.0,16.0,17.0,29.0,19,18.0,14.0,20.0,24.0,35.0,27.0,26,26.0,21.0,26.0,25.0,19.0,25.0,22.0,24,22,25.0,19.0,23.0,15.0,20.0,14.666666666666666,14.666666666666666,9.0,19.0,12.0,27,25.0,24.0,29.0,20.0
2020-05-23,26.0,23,28.0,23.0,26.0,19.0,26.0,35.0,25.0,23.0,22.0,37.0,26,21.0,31.0,24,23,34.0,19.0,24.96551724137931,27.0,19.0,34.0,28.0,18.0,21.0,25,27,18.0,16.0,21.0,16.0,24.0,20.0,17.0,30.0,24,17.0,13.0,23.0,23.0,44.0,38.0,39,33.0,28.0,36.0,37.0,32.0,38.0,28.0,40,34,39.0,28.0,29.0,15.0,19.0,16.0,14.0,6.0,23.0,9.0,30,27.0,27.0,34.0,18.0
2020-05-24,25.0,21,27.0,26.0,24.0,28.0,24.0,28.0,23.0,20.0,22.0,33.0,23,23.0,24.0,20,21,33.0,19.0,26.0,20.0,20.0,23.0,21.0,22.0,19.0,25,28,20.0,17.0,15.0,16.0,25.0,22.0,15.0,20.0,18,13.0,10.0,17.0,16.0,46.0,39.0,36,36.0,32.0,37.0,37.0,35.0,37.0,29.0,29,36,46.0,32.0,31.0,20.0,21.0,13.0,15.0,5.0,20.0,11.0,20,19.0,20.0,15.0,9.0
2020-05-25,22.0,20,23.0,23.0,23.0,16.0,21.428571428571427,34.0,23.0,20.0,22.0,36.0,22,21.42857142857143,27.0,19,20,33.0,19.0,19.0,16.0,16.0,19.0,18.0,19.0,21.0,18,19,18.0,15.0,16.0,16.0,18.0,20.0,16.0,21.0,20,9.0,7.0,15.7,14.0,44.0,38.0,33,32.0,32.0,33.0,37.0,27.0,37.0,27.0,28,32,45.0,35.0,28.0,13.0,16.0,16.0,12.0,8.0,15.0,8.0,18,17.0,21.0,13.0,8.0
2020-05-26,24.0,17,21.0,20.0,21.0,19.0,22.0,36.0,25.0,21.0,23.0,35.0,21,20.103448275862068,29.0,18,18,27.0,14.0,17.0,14.0,16.0,20.0,20.0,16.0,19.0,14,9,16.0,11.0,13.0,13.0,21.0,8.0,12.0,22.0,17,12.0,7.0,14.0,15.0,38.0,27.0,25,27.0,26.0,27.0,32.0,22.0,32.0,22.0,20,31,38.0,35.0,17.0,16.0,21.0,23.0,16.0,4.0,14.0,9.0,20,18.0,22.0,18.0,6.0
2020-05-27,12.0,9,16.0,13.0,13.0,13.0,15.0,19.0,14.0,9.0,12.0,22.0,11,12.448275862068966,15.0,6,8,21.0,12.0,15.0,10.0,9.0,18.0,15.0,10.0,7.0,14,10,8.0,5.0,14.0,8.0,18.0,11.0,8.0,23.0,9,10.0,7.0,11.0,16.0,29.0,21.0,15,16.0,17.0,16.0,27.0,13.0,22.0,14.0,15,21,30.0,28.0,12.0,15.0,18.0,23.0,15.0,4.0,12.0,9.0,17,14.0,20.0,19.0,8.0
2020-05-28,13.0,8,12.0,9.0,9.0,9.0,12.0,16.0,13.0,9.0,9.0,21.0,11,11.0,12.0,9,7,23.0,13.0,10.0,10.0,7.0,12.0,12.0,10.0,12.0,9,5,7.0,6.0,12.0,7.0,17.0,8.0,4.0,24.0,8,9.0,6.0,10.0,15.0,20.0,11.0,7,8.0,10.0,9.0,18.0,7.0,13.0,9.0,10,14,15.0,21.0,7.0,7.0,19.0,22.0,16.0,4.0,13.0,6.0,17,16.0,12.0,10.0,7.0
2020-05-29,12.0,13,16.0,15.0,16.0,13.0,15.0,23.0,16.0,10.0,14.0,26.0,17,13.0,15.0,13,11,28.0,16.0,13.0,8.0,7.0,19.0,12.0,10.0,10.0,9,9,7.0,7.0,10.0,7.0,21.0,7.0,5.0,14.0,7,8.0,7.0,8.0,12.0,15.0,10.0,7,8.0,5.0,9.571428571428571,14.0,5.0,11.0,11.0,8,9,17.0,8.0,6.0,9.0,21.0,15.0,16.0,4.0,13.0,6.0,14,13.0,7.0,6.0,8.0
2020-05-30,11.0,8,12.0,10.0,13.0,9.0,12.0,12.0,11.0,9.0,9.0,22.0,10,10.0,11.0,7,9,24.0,11.0,15.0,8.0,7.0,13.0,9.0,7.0,9.0,9,6,8.0,4.0,6.0,7.0,20.0,6.0,5.0,11.0,6,5.0,4.0,9.0,9.0,14.0,6.0,6,9.0,8.23076923076923,7.0,8.0,6.0,12.0,7.0,10,9,8.23076923076923,7.0,6.0,10.0,17.0,13.0,15.0,6.0,14.0,7.0,13,11.0,8.0,8.0,7.0
2020-05-31,12.0,11,11.0,9.0,10.0,9.0,11.0,19.0,15.0,9.0,9.0,10.642857142857142,12,10.0,15.0,9,7,23.0,12.0,8.0,10.0,6.0,12.0,12.0,6.0,10.642857142857142,11,10,5.0,5.0,11.0,6.0,18.0,4.0,6.0,17.0,7,7.0,5.0,9.0,13.0,15.0,9.0,8,12.0,9.461538461538462,11.0,7.0,7.0,9.0,8.0,12,9,9.461538461538462,6.0,10.0,6.0,20.0,44.0,14.0,5.0,14.0,7.0,17,12.0,9.0,6.0,11.0
2020-06-01,14.0,9,13.0,10.0,14.0,8.0,14.0,22.0,16.0,11.0,10.0,11.758620689655173,13,11.0,16.0,8,9,21.0,11.0,12.0,8.0,8.0,21.0,13.0,11.0,8.0,9,8,7.0,6.0,13.0,6.0,32.0,5.0,6.0,21.0,8,10.0,6.0,13.0,14.0,18.0,15.0,12,12.0,7.0,11.0,11.0,7.0,11.0,11.0,13,11,11.285714285714286,9.0,10.0,9.0,19.0,9.0,14.0,7.0,15.0,9.0,18,14.0,10.0,10.0,8.0
2020-06-02,11.0,6,11.0,9.0,10.0,8.0,12.0,21.0,12.0,8.0,8.0,19.0,11,11.0,18.0,6,7,20.0,11.0,9.0,11.0,8.0,14.0,12.0,10.0,11.0,11,9,6.0,6.0,15.0,9.0,35.0,7.0,6.0,12.0,9,8.0,7.0,12.0,13.0,18.0,13.0,11,14.0,9.0,11.0,12.0,7.0,13.0,11.0,9,11,11.0,8.0,7.0,9.0,16.0,10.0,15.0,7.0,14.0,10.0,16,14.0,8.0,9.0,4.0
2020-06-03,11.0,8,12.0,9.0,13.0,9.0,12.0,16.0,13.0,10.0,9.0,22.0,12,11.0,11.0,8,8,22.0,13.0,13.0,5.0,7.0,11.0,8.0,8.0,10.0,11,6,9.0,7.0,13.0,8.0,31.0,9.0,6.0,16.0,8,5.0,5.0,10.0,8.0,19.0,14.0,13,15.0,9.0,13.0,15.0,8.0,15.0,12.0,14,12,14.0,12.0,9.0,11.0,19.0,11.0,16.0,6.0,14.0,14.0,14,13.0,10.0,10.0,6.0
2020-06-04,11.0,9,16.0,12.0,14.0,12.0,15.0,18.0,15.0,9.0,12.0,21.0,13,10.0,17.0,9,8,21.0,13.0,15.0,7.0,12.0,13.0,9.0,8.0,8.0,12,6,6.0,5.0,11.0,5.0,20.0,5.0,4.0,13.0,8,5.0,6.0,8.0,13.0,19.0,11.0,10,12.0,8.0,11.0,12.0,9.0,14.0,11.0,13,11,14.0,11.0,12.0,13.25,23.0,12.0,15.0,3.0,11.0,10.0,14,13.0,12.0,10.0,7.0
2020-06-05,11.0,7,15.0,10.0,12.0,12.0,14.0,24.0,13.0,8.0,12.0,21.0,10,11.0,14.0,6,5,18.0,11.0,16.0,7.0,9.0,12.0,9.0,8.0,9.0,14,10,7.0,5.0,7.0,6.0,6.0,4.0,4.0,12.0,8,5.0,6.0,11.0,11.0,16.0,9.0,10,13.0,9.0,12.0,13.0,8.0,15.0,11.0,13,10,13.0,8.0,12.0,10.5,14.0,11.0,13.0,4.0,11.0,4.0,15,10.0,14.0,15.0,7.0
2020-06-06,7.0,5,14.0,9.0,11.0,7.0,12.0,17.0,11.0,5.0,8.0,21.0,9,7.0,18.0,5,5,18.0,11.0,12.0,8.0,9.0,9.714285714285714,9.0,8.0,9.714285714285715,11,6,5.0,4.0,7.0,6.0,5.0,4.0,5.0,13.0,8,5.0,6.0,8.0,9.0,16.0,9.0,9,13.0,10.0,11.0,16.0,6.0,13.0,12.0,12,12,15.0,11.0,9.0,15.0,13.0,16.0,15.0,7.0,12.0,6.0,13,9.0,12.0,11.0,5.0
2020-06-07,6.0,5,10.0,4.0,10.0,8.0,10.0,11.0,8.0,5.0,4.0,18.0,8,9.0,14.0,5,4,18.0,10.0,17.0,8.892857142857142,6.0,14.0,10.0,7.0,8.892857142857142,10,8,4.0,6.0,9.0,7.0,5.0,7.0,4.0,13.0,8,6.0,4.0,7.0,9.0,12.0,7.0,5,10.0,6.0,6.0,9.0,3.0,10.0,8.0,7,8,12.0,9.0,7.0,12.0,18.0,11.0,16.0,10.0,11.0,8.0,12,10.0,8.0,7.0,6.0
2020-06-08,8.0,4,10.0,9.0,11.0,9.0,11.0,19.0,11.0,10.0,6.0,19.0,10,8.0,15.0,6,8,18.0,11.0,15.0,6.0,6.0,14.0,8.0,7.0,13.0,8,6,4.0,5.0,7.2,7.0,6.0,5.0,5.0,11.0,8,5.0,5.0,9.0,11.0,12.0,5.0,8,10.0,4.0,5.0,8.0,4.0,9.0,6.0,8,6,6.0,9.0,6.0,17.0,14.0,11.0,17.0,7.0,12.0,6.0,13,10.0,9.0,6.0,9.0
2020-06-09,10.0,7,13.0,9.0,12.0,10.0,12.0,19.0,11.0,11.0,8.0,18.0,12,8.0,13.0,6,9,21.0,12.0,11.0,5.0,7.0,15.0,9.0,8.0,5.0,9,11,6.0,9.0,7.4,7.0,7.0,7.0,5.0,12.0,9,5.0,4.0,9.0,9.0,11.0,5.0,6,9.0,5.0,5.0,11.0,4.0,10.0,6.0,8,8,7.214285714285714,6.0,7.0,10.0,19.0,18.0,18.0,10.0,12.0,9.0,12,10.0,10.0,13.0,9.0
2020-06-10,10.0,7,11.0,7.0,9.0,11.0,11.0,22.0,10.0,11.0,7.0,18.0,9,9.0,17.0,6,5,18.0,11.0,14.0,12.0,8.0,18.0,12.0,9.0,8.0,9,6,9.0,17.0,11.0,6.0,6.0,9.0,5.0,17.0,7,8.0,8.0,9.0,13.0,12.0,5.0,6,10.0,7.0,8.0,11.0,4.0,9.0,6.0,9,9,7.928571428571429,9.0,6.0,9.0,25.0,8.0,17.0,11.0,15.0,16.0,13,13.0,12.0,13.0,10.0
2020-06-11,15.0,9,14.0,10.0,13.0,10.0,13.0,22.0,14.0,17.0,11.0,22.0,13,14.0,21.0,6,9,23.0,11.0,11.0,12.0,10.0,20.0,10.0,10.0,12.0,8,8,7.0,13.0,11.0,7.0,7.0,8.0,8.0,17.0,10,9.0,7.0,9.0,14.0,13.0,5.0,5,9.0,6.0,6.0,11.0,4.0,12.0,5.0,9,7,7.769230769230769,7.769230769230769,9.0,18.0,23.0,13.0,18.0,11.0,22.0,20.0,15,12.0,11.0,19.0,14.25
2020-06-12,12.0,10,12.0,8.0,10.0,9.0,11.0,21.0,12.0,12.0,8.0,18.0,11,9.0,15.0,7,7,22.0,13.0,8.0,8.0,7.0,15.0,14.0,8.0,8.0,10,8,7.0,7.0,18.0,5.0,6.0,8.0,6.0,18.0,10,12.0,7.0,8.0,18.0,14.0,9.0,6,12.0,5.0,8.0,13.0,5.0,12.0,5.0,10,8,8.928571428571429,9.0,9.0,14.0,18.0,11.0,15.0,5.0,14.0,10.0,17,15.0,10.0,11.0,12.0
2020-06-13,11.0,9,12.0,8.0,10.0,9.0,12.0,20.0,12.0,13.0,8.0,19.0,11,8.0,15.0,9,8,23.0,12.0,9.0,8.0,7.0,21.0,14.0,8.0,10.0,9,7,7.0,7.0,17.0,6.0,9.0,8.0,6.0,16.0,7,13.0,8.0,10.0,16.0,12.0,8.0,6,11.0,5.0,10.0,10.0,5.0,10.0,4.0,9,10,8.428571428571429,6.0,12.0,12.0,20.0,8.0,13.0,4.0,13.0,7.0,14,14.0,9.0,10.0,13.0
2020-06-14,12.0,9,13.0,10.0,10.0,12.0,13.0,18.0,14.0,14.0,9.0,21.0,12,10.0,13.0,10,9,23.0,12.0,11.0,14.0,9.0,12.137931034482758,16.0,9.0,10.0,10,11,8.0,10.0,19.0,8.0,8.0,7.0,8.0,16.0,8,10.0,11.0,11.0,15.0,14.0,7.0,7,9.0,4.0,9.0,11.0,5.0,9.0,5.0,6,7,8.142857142857142,8.0,13.0,8.0,19.0,11.0,16.0,8.0,13.0,7.0,12,18.0,7.0,6.0,7.0
2020-06-15,11.0,6,9.0,9.0,12.0,8.0,11.0,19.0,13.0,11.0,7.0,17.0,11,8.0,12.0,5,7,20.0,11.0,9.0,6.0,6.0,9.827586206896552,9.0,13.0,6.0,7,8,8.0,6.0,10.0,6.0,5.0,7.0,6.0,11.0,6,8.0,7.9,9.0,11.0,14.0,9.0,7,8.0,4.0,8.0,6.0,4.0,8.0,6.0,5,6,7.0,5.0,8.0,10.0,20.0,14.0,20.0,12.0,13.0,10.0,11,9.0,6.0,5.0,5.0
2020-06-16,11.0,8,9.0,9.0,9.0,11.0,11.0,21.0,11.0,13.0,8.0,20.0,10,11.0,19.0,7,6,19.0,10.0,12.0,10.0,9.0,10.758620689655173,10.0,10.0,8.0,11,7,8.0,4.0,13.0,5.0,5.0,6.0,5.0,12.0,7,7.0,7.9,8.0,11.0,12.0,6.0,7,4.0,4.0,8.0,5.0,4.0,5.0,4.0,5,5,5.642857142857143,4.0,6.0,14.0,21.0,10.0,16.0,8.0,14.0,11.0,12,12.0,7.0,7.0,4.0
2020-06-17,12.0,8,13.0,11.0,12.0,11.0,13.0,23.0,14.0,13.0,8.0,24.0,13,10.0,19.0,8,9,21.0,14.0,15.0,7.0,8.0,11.620689655172415,8.0,7.0,7.0,14,6,5.0,4.0,7.0,6.0,5.0,7.0,5.0,13.0,7,4.0,7.0,9.0,7.0,12.0,6.0,6,4.0,4.0,7.0,6.0,4.0,7.0,3.0,6,6,6.0,6.0,7.0,11.0,18.0,11.0,16.0,7.0,13.0,10.0,12,9.0,8.0,5.0,5.0
2020-06-18,15.0,12,17.0,12.0,15.0,13.0,16.0,24.0,18.0,17.0,13.0,24.0,16,12.0,21.0,14,13,24.0,14.0,16.0,10.0,9.0,14.172413793103448,13.0,8.0,9.0,15,7,9.0,5.0,10.0,6.0,4.0,7.0,7.0,16.0,7,9.333333333333334,9.333333333333334,12.0,15.0,13.0,5.0,5,4.0,4.0,8.0,6.0,3.0,5.0,5.615384615384615,5,6,5.615384615384615,4.0,5.0,10.0,12.0,8.0,13.0,5.0,12.0,7.0,10,13.0,6.0,4.0,5.0
2020-06-19,14.0,10,13.0,12.0,17.0,10.0,14.0,22.0,16.0,16.0,10.0,25.0,14,12.0,18.0,9,11,22.0,12.0,13.0,10.0,7.0,23.0,12.0,12.0,7.0,17,8,7.0,6.0,11.0,9.0,7.0,11.0,12.0,18.0,9,10.0,11.11111111111111,13.0,11.11111111111111,13.0,6.0,6,3.0,5.0,9.0,7.0,4.0,6.0,6.3076923076923075,6,7,6.3076923076923075,3.0,7.0,9.0,17.0,9.0,14.0,4.0,12.0,7.0,14,15.0,8.0,6.0,8.0
2020-06-20,13.0,10,14.0,10.0,12.0,11.0,13.0,19.0,15.0,15.0,10.0,22.0,14,8.0,19.0,9,9,24.0,14.0,10.0,10.0,6.0,24.0,12.0,9.0,11.0,18,10,6.0,8.0,14.0,7.0,6.0,8.0,23.0,18.0,9,9.0,14.3,36.0,13.0,12.0,5.0,10,6.0,5.0,11.0,8.0,6.0,9.0,8.0,9,6,11.0,5.0,9.0,13.0,17.0,7.0,13.0,5.0,15.0,11.0,15,16.0,8.0,10.0,11.0
2020-06-21,12.0,10,13.0,11.0,12.0,11.0,13.0,16.0,14.0,14.0,11.0,21.0,12,9.0,13.0,9,8,24.0,14.0,12.275862068965518,9.0,7.0,18.0,14.0,12.0,8.0,15,9,8.0,9.0,14.0,9.0,8.0,10.0,11.875,18.0,12,12.0,11.875,11.875,12.0,13.0,7.0,7,8.0,6.0,10.0,9.0,6.0,9.0,11.0,8,6,13.0,7.0,8.0,13.0,18.0,7.0,14.0,7.0,15.0,12.0,18,17.0,10.0,15.0,10.0
2020-06-22,15.0,11,15.0,14.0,16.0,12.0,15.0,22.0,17.0,17.0,13.0,21.0,16,12.0,15.0,13,12,26.0,15.0,10.0,12.0,8.0,14.241379310344827,14.0,18.0,10.0,20,7,7.0,10.0,12.0,7.0,8.0,11.0,10.777777777777779,18.0,11,11.0,10.777777777777777,8.0,11.0,13.0,7.0,8,7.0,6.0,10.0,8.785714285714286,5.0,11.0,12.0,10,9,10.0,7.0,8.0,12.0,22.0,9.0,16.0,7.0,13.0,14.0,20,14.0,10.0,16.0,10.0
2020-06-23,15.0,11,14.0,14.0,15.0,13.0,14.0,20.0,18.0,18.0,12.0,21.0,15,13.0,17.0,10,12,24.0,14.0,13.0,10.0,10.0,21.0,10.0,14.0,10.0,16,8,7.0,8.0,11.0,5.0,6.0,7.0,6.0,14.0,10,9.0,5.0,10.0,11.0,13.0,6.0,8,6.0,7.0,10.0,9.0,6.0,11.0,12.0,10,8,15.0,5.0,7.0,16.0,21.0,8.0,16.0,7.0,12.0,13.0,15,15.0,11.0,13.0,9.0
2020-06-24,17.0,11,16.0,15.0,16.0,15.0,16.0,24.0,20.0,18.0,16.0,25.0,15,11.0,23.0,9,11,22.0,13.0,15.0,13.0,9.0,18.0,15.0,13.0,12.0,17,7,9.0,10.0,13.0,9.0,8.0,7.0,6.0,16.0,7,10.0,5.0,17.0,15.0,14.0,6.0,6,5.0,4.0,8.0,7.0,6.0,11.0,10.0,8,7,11.0,5.0,8.0,18.0,20.0,8.0,17.0,6.0,12.0,11.0,18,15.0,12.0,12.0,11.0
2020-06-25,10.0,10,14.0,13.0,12.0,11.0,14.0,20.0,15.0,15.0,13.0,21.0,14,10.0,18.0,11,9,23.0,12.0,10.0,9.0,7.0,15.0,14.0,16.0,12.0,16,7,7.0,9.0,13.0,6.0,6.0,6.0,7.0,19.0,7,10.0,6.0,8.0,13.0,13.0,6.0,8,9.0,4.0,7.0,6.0,5.0,7.0,13.0,6,6,15.0,5.0,7.0,15.0,17.0,8.0,15.0,5.0,15.0,8.0,22,15.0,12.0,11.0,10.0
2020-06-26,13.0,9,11.0,11.0,13.0,11.0,12.0,20.0,13.0,14.0,9.0,21.0,12,11.0,17.0,8,8,22.0,12.0,8.0,10.0,6.0,23.0,13.0,9.0,13.0,14,7,7.0,11.0,10.0,8.0,7.0,9.0,8.0,11.0,7,12.0,7.0,10.0,15.0,12.0,6.0,7,5.0,4.0,7.0,6.0,4.0,8.0,13.0,6,6,8.0,4.0,4.0,10.0,14.0,8.0,16.0,6.0,13.0,8.0,18,14.0,9.0,8.0,10.0
2020-06-27,11.0,12,14.0,12.0,13.0,10.0,13.0,23.0,13.0,13.0,10.0,21.0,13,9.0,16.0,10,12,25.0,13.0,8.0,12.321428571428571,6.0,15.0,12.321428571428571,8.0,11.0,16,6,6.0,6.0,12.0,11.0,9.0,10.0,10.0,12.0,9,9.0,6.0,10.0,11.0,12.0,4.0,4,5.0,3.0,8.0,6.0,3.0,7.0,9.0,8,4,7.0,5.0,3.0,14.0,17.0,11.0,17.0,9.0,16.0,9.0,16,15.0,10.0,11.0,11.0
2020-06-28,11.0,9,12.0,9.0,11.0,9.0,13.0,14.0,13.0,13.0,9.0,22.0,11,8.0,13.0,8,8,23.0,13.0,7.0,10.89655172413793,5.0,16.0,12.0,8.0,7.0,15,6,4.0,7.0,10.0,14.0,8.0,9.9,11.0,15.0,8,8.0,5.0,9.0,11.0,11.0,4.0,5,7.0,4.0,6.0,6.0,2.0,8.0,11.0,8,5,7.0,6.0,4.0,15.0,31.0,23.0,22.0,16.0,20.0,21.0,17,17.0,9.0,12.0,10.0
2020-06-29,11.0,8,11.0,11.0,11.0,9.0,11.0,21.0,13.0,12.0,8.0,17.0,13,9.0,14.0,8,8,21.0,11.0,7.0,6.0,5.0,11.0,10.0,8.0,8.0,14,8,6.0,7.0,10.0,5.0,6.0,6.0,8.0,11.0,7,11.0,5.0,13.0,7.0,13.0,6.0,7,7.0,5.0,8.0,7.0,2.0,9.0,11.0,10,7,12.0,7.0,5.0,20.0,31.0,20.0,21.0,15.0,20.0,18.0,18,13.0,11.0,11.0,7.0
2020-06-30,14.0,10,12.0,10.0,10.0,13.0,12.0,21.0,12.0,16.0,10.0,19.0,11,11.0,15.0,6,5,20.0,11.0,10.0,10.0,8.0,8.0,11.0,11.137931034482758,8.0,13,6,6.0,5.0,11.0,6.0,7.0,6.0,9.0,14.0,8,8.7,6.0,10.0,10.0,14.0,4.0,5,6.0,5.0,8.0,7.0,3.0,11.0,11.0,10,8,9.0,6.0,5.0,22.0,23.0,14.0,19.0,15.0,27.0,17.0,15,14.0,13.0,11.0,6.0
2020-07-01,11.0,9,11.0,9.0,13.0,12.0,11.0,20.0,13.0,13.0,9.0,23.0,11,10.0,16.0,6,8,20.0,10.0,6.0,6.0,7.0,7.0,12.0,11.0,12.0,11,7,6.0,10.0,11.0,7.0,7.0,6.0,10.0,16.0,6,7.0,8.0,10.0,12.0,13.0,4.0,4,6.0,5.0,8.0,8.0,3.0,9.0,11.0,6,6,12.0,7.0,4.0,19.0,28.0,14.0,17.0,13.0,23.0,18.0,12,12.0,8.0,9.0,6.0
2020-07-02,11.0,9,13.0,10.0,9.0,9.0,13.0,23.0,12.0,14.0,8.0,14.0,12,11.0,20.0,7,9,23.0,13.0,10.0,8.0,6.0,6.0,13.0,10.0,13.0,11,7,7.0,9.0,11.0,7.0,6.0,5.0,8.0,16.0,8,8.0,5.0,9.0,10.0,12.0,6.0,6,4.0,5.0,8.0,6.0,3.0,7.0,15.0,6,5,10.0,4.0,4.0,17.0,29.0,11.0,16.0,7.0,20.0,16.0,12,12.0,10.0,7.0,5.0
2020-07-03,14.0,12,11.0,10.0,14.0,12.0,13.0,22.0,13.0,16.0,10.0,18.0,12,12.0,18.0,8,10,21.0,14.0,8.0,8.0,8.0,12.0,12.0,9.0,12.0,13,7,7.0,5.0,9.0,4.0,8.0,6.0,7.0,14.0,9,8.0,5.0,14.0,10.0,12.0,7.0,5,5.0,5.0,8.0,6.0,3.0,8.0,16.0,8,8,7.0,5.0,5.0,15.0,30.0,15.0,20.0,14.0,18.0,15.0,13,11.0,12.0,5.0,5.0
